season,date,team1,team2,true_home_team_result,simulated_home_team_result
2014,2015-02-15,HAN,PAD,-1,0
2014,2015-02-15,HERT,FRE,-1,0
2014,2015-02-14,BAY,HAM,1,-1
2014,2015-02-14,EINF,SCH,1,0
2014,2015-02-14,HOF,STU,1,-1
2014,2015-02-14,LEVK,WOB,-1,-1
2014,2015-02-14,M'G,KOL,1,0
2014,2015-02-14,WERB,AUG,1,0
2014,2015-02-13,DOR,MAI,1,-1
2014,2015-02-08,AUG,EINF,0,-1
2014,2015-02-08,WERB,LEVK,1,0
2014,2015-02-07,KOL,PAD,0,-1
2014,2015-02-07,FRE,DOR,-1,1
2014,2015-02-07,HAM,HAN,1,1
2014,2015-02-07,MAI,HERT,-1,-1
2014,2015-02-07,STU,BAY,-1,1
2014,2015-02-07,WOB,HOF,1,0
2014,2015-02-06,SCH,M'G,1,0
2014,2015-02-04,DOR,AUG,-1,-1
2014,2015-02-04,KOL,STU,0,1
2014,2015-02-04,HERT,LEVK,-1,1
2014,2015-02-04,HOF,WERB,-1,-1
2014,2015-02-04,PAD,HAM,-1,1
2014,2015-02-03,BAY,SCH,0,-1
2014,2015-02-03,EINF,WOB,0,1
2014,2015-02-03,HAN,MAI,0,0
2014,2015-02-03,M'G,FRE,1,1
2014,2015-02-01,AUG,HOF,1,0
2014,2015-02-01,WERB,HERT,1,-1
2014,2015-01-31,FRE,EINF,1,1
2014,2015-01-31,HAM,KOL,-1,1
2014,2015-01-31,LEVK,DOR,0,1
2014,2015-01-31,MAI,PAD,1,-1
2014,2015-01-31,SCH,HAN,1,0
2014,2015-01-31,STU,M'G,-1,1
2014,2015-01-30,WOB,BAY,1,-1
2014,2014-12-21,FRE,HAN,0,-1
2014,2014-12-21,HERT,HOF,-1,1
2014,2014-12-20,AUG,M'G,1,1
2014,2014-12-20,LEVK,EINF,0,1
2014,2014-12-20,SCH,HAM,0,-1
2014,2014-12-20,STU,PAD,0,1
2014,2014-12-20,WERB,DOR,1,0
2014,2014-12-20,WOB,KOL,1,-1
2014,2014-12-19,MAI,BAY,-1,0
2014,2014-12-17,DOR,WOB,0,0
2014,2014-12-17,EINF,HERT,0,0
2014,2014-12-17,HOF,LEVK,-1,1
2014,2014-12-17,M'G,WERB,1,1
2014,2014-12-17,PAD,SCH,-1,0
2014,2014-12-16,BAY,FRE,1,1
2014,2014-12-16,KOL,MAI,0,1
2014,2014-12-16,HAM,STU,-1,0
2014,2014-12-16,HAN,AUG,1,1
2014,2014-12-14,LEVK,M'G,0,1
2014,2014-12-14,WOB,PAD,0,-1
2014,2014-12-13,AUG,BAY,-1,-1
2014,2014-12-13,FRE,HAM,0,0
2014,2014-12-13,HERT,DOR,1,1
2014,2014-12-13,MAI,STU,0,1
2014,2014-12-13,SCH,KOL,-1,1
2014,2014-12-13,WERB,HAN,0,1
2014,2014-12-12,HOF,EINF,1,-1
2014,2014-12-07,EINF,WERB,1,0
2014,2014-12-07,HAM,MAI,1,1
2014,2014-12-06,BAY,LEVK,1,1
2014,2014-12-06,KOL,AUG,-1,0
2014,2014-12-06,HAN,WOB,-1,0
2014,2014-12-06,M'G,HERT,1,1
2014,2014-12-06,PAD,FRE,0,-1
2014,2014-12-06,STU,SCH,-1,0
2014,2014-12-05,DOR,HOF,1,-1
2014,2014-11-30,EINF,DOR,1,1
2014,2014-11-30,WOB,M'G,1,1
2014,2014-11-29,AUG,HAM,1,0
2014,2014-11-29,HERT,BAY,-1,0
2014,2014-11-29,HOF,HAN,1,1
2014,2014-11-29,LEVK,KOL,1,1
2014,2014-11-29,SCH,MAI,1,0
2014,2014-11-29,WERB,PAD,1,-1
2014,2014-11-28,FRE,STU,-1,0
2014,2014-11-23,HAM,WERB,1,-1
2014,2014-11-23,STU,AUG,-1,0
2014,2014-11-22,BAY,HOF,1,-1
2014,2014-11-22,KOL,HERT,-1,0
2014,2014-11-22,HAN,LEVK,-1,1
2014,2014-11-22,MAI,FRE,0,0
2014,2014-11-22,M'G,EINF,-1,-1
2014,2014-11-22,PAD,DOR,0,-1
2014,2014-11-22,SCH,WOB,1,0
2014,2014-11-09,DOR,M'G,1,1
2014,2014-11-09,WOB,HAM,1,0
2014,2014-11-08,AUG,PAD,1,1
2014,2014-11-08,EINF,BAY,-1,1
2014,2014-11-08,FRE,SCH,1,0
2014,2014-11-08,HOF,KOL,-1,1
2014,2014-11-08,LEVK,MAI,0,-1
2014,2014-11-08,WERB,STU,1,-1
2014,2014-11-07,HERT,HAN,-1,1
2014,2014-11-02,KOL,FRE,-1,0
2014,2014-11-02,M'G,HOF,1,0
2014,2014-11-02,PAD,HERT,1,-1
2014,2014-11-01,BAY,DOR,1,0
2014,2014-11-01,HAM,LEVK,1,1
2014,2014-11-01,HAN,EINF,1,1
2014,2014-11-01,MAI,WERB,-1,0
2014,2014-11-01,STU,WOB,-1,0
2014,2014-10-31,SCH,AUG,1,0
2014,2014-10-26,M'G,BAY,0,1
2014,2014-10-26,WOB,MAI,1,-1
2014,2014-10-25,AUG,FRE,1,1
2014,2014-10-25,DOR,HAN,-1,-1
2014,2014-10-25,EINF,STU,-1,-1
2014,2014-10-25,HERT,HAM,1,1
2014,2014-10-25,HOF,PAD,1,1
2014,2014-10-25,LEVK,SCH,1,0
2014,2014-10-24,WERB,KOL,-1,1
2014,2014-10-19,HAM,HOF,0,0
2014,2014-10-19,PAD,EINF,1,0
2014,2014-10-18,BAY,WERB,1,0
2014,2014-10-18,KOL,DOR,1,-1
2014,2014-10-18,FRE,WOB,-1,1
2014,2014-10-18,HAN,M'G,-1,0
2014,2014-10-18,MAI,AUG,1,1
2014,2014-10-18,SCH,HERT,1,0
2014,2014-10-18,STU,LEVK,0,0
2014,2014-10-05,M'G,MAI,0,0
2014,2014-10-05,WOB,AUG,1,1
2014,2014-10-04,BAY,HAN,1,1
2014,2014-10-04,DOR,HAM,-1,0
2014,2014-10-04,EINF,KOL,1,0
2014,2014-10-04,HOF,SCH,1,1
2014,2014-10-04,LEVK,PAD,0,-1
2014,2014-10-04,WERB,FRE,0,0
2014,2014-10-03,HERT,STU,1,-1
2014,2014-09-28,AUG,HERT,1,1
2014,2014-09-28,HAM,EINF,-1,0
2014,2014-09-27,KOL,BAY,-1,0
2014,2014-09-27,FRE,LEVK,0,1
2014,2014-09-27,PAD,M'G,-1,-1
2014,2014-09-27,SCH,DOR,1,0
2014,2014-09-27,STU,HAN,1,-1
2014,2014-09-27,WOB,WERB,1,0
2014,2014-09-26,MAI,HOF,0,-1
2014,2014-09-24,DOR,STU,0,-1
2014,2014-09-24,HAN,KOL,1,1
2014,2014-09-24,HERT,WOB,1,0
2014,2014-09-24,LEVK,AUG,1,0
2014,2014-09-24,M'G,HAM,1,-1
2014,2014-09-23,BAY,PAD,1,-1
2014,2014-09-23,EINF,MAI,0,1
2014,2014-09-23,HOF,FRE,0,-1
2014,2014-09-23,WERB,SCH,-1,0
2014,2014-09-21,KOL,M'G,0,-1
2014,2014-09-21,WOB,LEVK,1,-1
2014,2014-09-20,AUG,WERB,1,1
2014,2014-09-20,HAM,BAY,0,-1
2014,2014-09-20,MAI,DOR,1,0
2014,2014-09-20,PAD,HAN,1,0
2014,2014-09-20,SCH,EINF,0,0
2014,2014-09-20,STU,HOF,-1,-1
2014,2014-09-19,FRE,HERT,0,-1
2014,2014-09-14,EINF,AUG,-1,-1
2014,2014-09-14,HAN,HAM,1,1
2014,2014-09-13,BAY,STU,1,-1
2014,2014-09-13,DOR,FRE,1,0
2014,2014-09-13,HERT,MAI,-1,-1
2014,2014-09-13,HOF,WOB,0,0
2014,2014-09-13,M'G,SCH,1,0
2014,2014-09-13,PAD,KOL,0,-1
2014,2014-09-12,LEVK,WERB,0,0
2014,2014-08-31,FRE,M'G,0,1
2014,2014-08-31,MAI,HAN,0,0
2014,2014-08-30,HAM,PAD,-1,-1
2014,2014-08-30,LEVK,HERT,1,0
2014,2014-08-30,SCH,BAY,0,-1
2014,2014-08-30,STU,KOL,-1,0
2014,2014-08-30,WERB,HOF,0,1
2014,2014-08-30,WOB,EINF,0,-1
2014,2014-08-29,AUG,DOR,-1,-1
2014,2014-08-24,M'G,STU,0,0
2014,2014-08-24,PAD,MAI,0,-1
2014,2014-08-23,DOR,LEVK,-1,-1
2014,2014-08-23,EINF,FRE,1,1
2014,2014-08-23,KOL,HAM,0,-1
2014,2014-08-23,HAN,SCH,1,-1
2014,2014-08-23,HERT,WERB,0,1
2014,2014-08-23,HOF,AUG,1,0
2014,2014-08-22,BAY,WOB,1,0
2013,2014-05-10,AUG,EINF,1,0
2013,2014-05-10,BAY,STU,1,0
2013,2014-05-10,HAN,FRE,1,-1
2013,2014-05-10,HERT,DOR,-1,0
2013,2014-05-10,HOF,BRA,1,1
2013,2014-05-10,LEVK,WERB,1,-1
2013,2014-05-10,MAI,HAM,1,0
2013,2014-05-10,SCH,NUR,1,0
2013,2014-05-10,WOB,M'G,1,0
2013,2014-05-03,BRA,AUG,-1,-1
2013,2014-05-03,DOR,HOF,1,-1
2013,2014-05-03,EINF,LEVK,-1,0
2013,2014-05-03,FRE,SCH,-1,0
2013,2014-05-03,HAM,BAY,-1,1
2013,2014-05-03,M'G,MAI,1,-1
2013,2014-05-03,NUR,HAN,-1,0
2013,2014-05-03,STU,WOB,-1,0
2013,2014-05-03,WERB,HERT,1,-1
2013,2014-04-27,AUG,HAM,1,-1
2013,2014-04-27,SCH,M'G,-1,-1
2013,2014-04-26,BAY,WERB,1,0
2013,2014-04-26,HERT,BRA,1,-1
2013,2014-04-26,HOF,EINF,0,1
2013,2014-04-26,LEVK,DOR,0,-1
2013,2014-04-26,MAI,NUR,1,0
2013,2014-04-26,WOB,FRE,0,1
2013,2014-04-25,HAN,STU,0,0
2013,2014-04-20,NUR,LEVK,-1,-1
2013,2014-04-20,STU,SCH,1,-1
2013,2014-04-19,AUG,HERT,0,1
2013,2014-04-19,BRA,BAY,-1,1
2013,2014-04-19,DOR,MAI,1,0
2013,2014-04-19,FRE,M'G,1,-1
2013,2014-04-19,HAM,WOB,-1,1
2013,2014-04-19,WERB,HOF,1,1
2013,2014-04-17,EINF,HAN,-1,1
2013,2014-04-13,HOF,AUG,1,1
2013,2014-04-13,LEVK,HERT,1,-1
2013,2014-04-12,BAY,DOR,-1,1
2013,2014-04-12,FRE,BRA,1,1
2013,2014-04-12,HAN,HAM,1,-1
2013,2014-04-12,MAI,WERB,1,-1
2013,2014-04-12,M'G,STU,0,0
2013,2014-04-12,WOB,NUR,1,1
2013,2014-04-11,SCH,EINF,1,1
2013,2014-04-06,BRA,HAN,1,-1
2013,2014-04-06,HERT,HOF,0,1
2013,2014-04-05,AUG,BAY,1,1
2013,2014-04-05,DOR,WOB,1,1
2013,2014-04-05,EINF,MAI,1,0
2013,2014-04-05,NUR,M'G,-1,0
2013,2014-04-05,STU,FRE,1,1
2013,2014-04-05,WERB,SCH,0,1
2013,2014-04-04,HAM,LEVK,1,1
2013,2014-03-30,HAN,WERB,-1,0
2013,2014-03-30,M'G,HAM,1,-1
2013,2014-03-29,BAY,HOF,0,0
2013,2014-03-29,FRE,NUR,1,-1
2013,2014-03-29,LEVK,BRA,0,1
2013,2014-03-29,MAI,AUG,1,1
2013,2014-03-29,STU,DOR,-1,0
2013,2014-03-29,WOB,EINF,1,1
2013,2014-03-28,SCH,HERT,1,1
2013,2014-03-26,AUG,LEVK,-1,-1
2013,2014-03-26,EINF,M'G,1,-1
2013,2014-03-26,HAM,FRE,0,1
2013,2014-03-26,HOF,HAN,1,0
2013,2014-03-26,NUR,STU,1,0
2013,2014-03-25,BRA,MAI,1,1
2013,2014-03-25,DOR,SCH,0,1
2013,2014-03-25,HERT,BAY,-1,-1
2013,2014-03-25,WERB,WOB,-1,-1
2013,2014-03-23,LEVK,HOF,-1,-1
2013,2014-03-23,NUR,EINF,-1,0
2013,2014-03-22,HAN,DOR,-1,1
2013,2014-03-22,MAI,BAY,-1,0
2013,2014-03-22,M'G,HERT,1,0
2013,2014-03-22,SCH,BRA,1,0
2013,2014-03-22,STU,HAM,1,0
2013,2014-03-22,WOB,AUG,0,0
2013,2014-03-21,FRE,WERB,1,1
2013,2014-03-16,EINF,FRE,-1,-1
2013,2014-03-16,HAM,NUR,1,1
2013,2014-03-15,BAY,LEVK,1,0
2013,2014-03-15,BRA,WOB,0,0
2013,2014-03-15,DOR,M'G,-1,0
2013,2014-03-15,HERT,HAN,-1,1
2013,2014-03-15,HOF,MAI,-1,0
2013,2014-03-15,WERB,STU,0,0
2013,2014-03-14,AUG,SCH,-1,1
2013,2014-03-09,FRE,DOR,-1,0
2013,2014-03-09,MAI,HERT,0,0
2013,2014-03-08,HAM,EINF,0,-1
2013,2014-03-08,HAN,LEVK,0,0
2013,2014-03-08,M'G,AUG,-1,0
2013,2014-03-08,NUR,WERB,-1,-1
2013,2014-03-08,SCH,HOF,1,0
2013,2014-03-08,STU,BRA,0,-1
2013,2014-03-08,WOB,BAY,-1,-1
2013,2014-03-02,EINF,STU,1,1
2013,2014-03-02,HOF,WOB,1,1
2013,2014-03-01,AUG,HAN,0,-1
2013,2014-03-01,BAY,SCH,1,1
2013,2014-03-01,BRA,M'G,0,-1
2013,2014-03-01,DOR,NUR,1,-1
2013,2014-03-01,LEVK,MAI,-1,-1
2013,2014-03-01,WERB,HAM,1,1
2013,2014-02-28,HERT,FRE,0,1
2013,2014-02-23,EINF,WERB,0,-1
2013,2014-02-23,HAN,BAY,-1,0
2013,2014-02-22,FRE,AUG,-1,1
2013,2014-02-22,HAM,DOR,1,-1
2013,2014-02-22,M'G,HOF,0,0
2013,2014-02-22,NUR,BRA,1,0
2013,2014-02-22,STU,HERT,-1,1
2013,2014-02-22,WOB,LEVK,1,-1
2013,2014-02-21,SCH,MAI,0,1
2013,2014-02-16,AUG,NUR,-1,0
2013,2014-02-16,HERT,WOB,-1,1
2013,2014-02-15,BAY,FRE,1,-1
2013,2014-02-15,BRA,HAM,1,0
2013,2014-02-15,DOR,EINF,1,0
2013,2014-02-15,HOF,STU,1,-1
2013,2014-02-15,LEVK,SCH,-1,1
2013,2014-02-15,WERB,M'G,0,-1
2013,2014-02-14,MAI,HAN,1,-1
2013,2014-02-09,SCH,HAN,1,-1
2013,2014-02-09,STU,AUG,-1,0
2013,2014-02-08,EINF,BRA,1,0
2013,2014-02-08,FRE,HOF,0,0
2013,2014-02-08,HAM,HERT,-1,0
2013,2014-02-08,NUR,BAY,-1,-1
2013,2014-02-08,WERB,DOR,-1,1
2013,2014-02-08,WOB,MAI,1,0
2013,2014-02-07,M'G,LEVK,-1,-1
2013,2014-02-02,BAY,EINF,1,0
2013,2014-02-02,HERT,NUR,-1,0
2013,2014-02-01,AUG,WERB,1,0
2013,2014-02-01,HAN,M'G,1,1
2013,2014-02-01,HOF,HAM,1,0
2013,2014-02-01,LEVK,STU,1,-1
2013,2014-02-01,MAI,FRE,1,0
2013,2014-02-01,SCH,WOB,1,1
2013,2014-01-31,BRA,DOR,-1,-1
2013,2014-01-29,STU,BAY,-1,0
2013,2014-01-26,HAM,SCH,-1,0
2013,2014-01-26,WERB,BRA,0,1
2013,2014-01-25,DOR,AUG,0,0
2013,2014-01-25,EINF,HERT,1,-1
2013,2014-01-25,FRE,LEVK,1,0
2013,2014-01-25,NUR,HOF,1,1
2013,2014-01-25,STU,MAI,-1,1
2013,2014-01-25,WOB,HAN,-1,1
2013,2014-01-24,M'G,BAY,-1,1
2013,2013-12-22,M'G,WOB,0,1
2013,2013-12-21,BRA,HOF,1,-1
2013,2013-12-21,DOR,HERT,-1,0
2013,2013-12-21,FRE,HAN,1,-1
2013,2013-12-21,HAM,MAI,-1,0
2013,2013-12-21,NUR,SCH,0,-1
2013,2013-12-21,WERB,LEVK,1,0
2013,2013-12-20,EINF,AUG,0,1
2013,2013-12-15,LEVK,EINF,-1,1
2013,2013-12-15,SCH,FRE,1,0
2013,2013-12-14,AUG,BRA,1,0
2013,2013-12-14,BAY,HAM,1,-1
2013,2013-12-14,HAN,NUR,0,-1
2013,2013-12-14,HOF,DOR,0,1
2013,2013-12-14,MAI,M'G,0,1
2013,2013-12-14,WOB,STU,1,-1
2013,2013-12-13,HERT,WERB,1,1
2013,2013-12-08,BRA,HERT,-1,1
2013,2013-12-08,FRE,WOB,-1,-1
2013,2013-12-07,DOR,LEVK,-1,1
2013,2013-12-07,EINF,HOF,-1,-1
2013,2013-12-07,HAM,AUG,-1,1
2013,2013-12-07,M'G,SCH,1,-1
2013,2013-12-07,STU,HAN,1,0
2013,2013-12-07,WERB,BAY,-1,-1
2013,2013-12-06,NUR,MAI,0,0
2013,2013-12-01,HAN,EINF,1,-1
2013,2013-12-01,M'G,FRE,1,0
2013,2013-11-30,BAY,BRA,1,-1
2013,2013-11-30,HERT,AUG,0,-1
2013,2013-11-30,HOF,WERB,0,-1
2013,2013-11-30,LEVK,NUR,1,1
2013,2013-11-30,MAI,DOR,-1,-1
2013,2013-11-30,SCH,STU,1,-1
2013,2013-11-29,WOB,HAM,0,0
2013,2013-11-24,HAM,HAN,1,1
2013,2013-11-24,WERB,MAI,-1,0
2013,2013-11-23,AUG,HOF,1,0
2013,2013-11-23,BRA,FRE,-1,-1
2013,2013-11-23,DOR,BAY,-1,1
2013,2013-11-23,EINF,SCH,0,-1
2013,2013-11-23,HERT,LEVK,-1,0
2013,2013-11-23,NUR,WOB,0,1
2013,2013-11-22,STU,M'G,-1,-1
2013,2013-11-10,FRE,STU,-1,1
2013,2013-11-10,MAI,EINF,1,0
2013,2013-11-09,BAY,AUG,1,1
2013,2013-11-09,HOF,HERT,-1,1
2013,2013-11-09,LEVK,HAM,1,0
2013,2013-11-09,M'G,NUR,1,0
2013,2013-11-09,SCH,WERB,1,-1
2013,2013-11-09,WOB,DOR,1,-1
2013,2013-11-08,HAN,BRA,0,-1
2013,2013-11-03,AUG,MAI,1,-1
2013,2013-11-03,WERB,HAN,1,-1
2013,2013-11-02,BRA,LEVK,1,0
2013,2013-11-02,EINF,WOB,-1,-1
2013,2013-11-02,HAM,M'G,-1,1
2013,2013-11-02,HERT,SCH,-1,0
2013,2013-11-02,HOF,BAY,-1,0
2013,2013-11-02,NUR,FRE,-1,0
2013,2013-11-01,DOR,STU,1,0
2013,2013-10-27,FRE,HAM,-1,0
2013,2013-10-27,M'G,EINF,1,0
2013,2013-10-26,BAY,HERT,1,-1
2013,2013-10-26,HAN,HOF,-1,1
2013,2013-10-26,LEVK,AUG,1,0
2013,2013-10-26,MAI,BRA,1,-1
2013,2013-10-26,SCH,DOR,-1,1
2013,2013-10-26,WOB,WERB,1,-1
2013,2013-10-25,STU,NUR,0,-1
2013,2013-10-20,AUG,WOB,-1,-1
2013,2013-10-20,HAM,STU,0,1
2013,2013-10-19,BAY,MAI,1,0
2013,2013-10-19,BRA,SCH,-1,0
2013,2013-10-19,DOR,HAN,1,1
2013,2013-10-19,EINF,NUR,0,-1
2013,2013-10-19,HERT,M'G,1,0
2013,2013-10-19,WERB,FRE,0,1
2013,2013-10-18,HOF,LEVK,-1,0
2013,2013-10-06,FRE,EINF,0,1
2013,2013-10-06,NUR,HAM,-1,0
2013,2013-10-05,LEVK,BAY,0,0
2013,2013-10-05,MAI,HOF,0,1
2013,2013-10-05,M'G,DOR,1,1
2013,2013-10-05,SCH,AUG,1,1
2013,2013-10-05,STU,WERB,0,1
2013,2013-10-05,WOB,BRA,-1,-1
2013,2013-10-04,HAN,HERT,0,1
2013,2013-09-29,BRA,STU,-1,0
2013,2013-09-29,WERB,NUR,0,0
2013,2013-09-28,BAY,WOB,1,0
2013,2013-09-28,DOR,FRE,1,1
2013,2013-09-28,EINF,HAM,0,-1
2013,2013-09-28,HERT,MAI,1,-1
2013,2013-09-28,HOF,SCH,0,0
2013,2013-09-28,LEVK,HAN,1,0
2013,2013-09-27,AUG,M'G,0,-1
2013,2013-09-22,FRE,HERT,0,0
2013,2013-09-22,STU,EINF,0,0
2013,2013-09-21,HAM,WERB,-1,-1
2013,2013-09-21,HAN,AUG,1,1
2013,2013-09-21,MAI,LEVK,-1,0
2013,2013-09-21,NUR,DOR,0,-1
2013,2013-09-21,SCH,BAY,-1,1
2013,2013-09-21,WOB,HOF,1,-1
2013,2013-09-20,M'G,BRA,1,1
2013,2013-09-15,BRA,NUR,0,0
2013,2013-09-15,HOF,M'G,1,1
2013,2013-09-14,AUG,FRE,1,1
2013,2013-09-14,BAY,HAN,1,0
2013,2013-09-14,DOR,HAM,1,1
2013,2013-09-14,LEVK,WOB,1,0
2013,2013-09-14,MAI,SCH,-1,1
2013,2013-09-14,WERB,EINF,-1,1
2013,2013-09-13,HERT,STU,-1,0
2013,2013-09-01,EINF,DOR,-1,0
2013,2013-09-01,STU,HOF,1,0
2013,2013-08-31,HAM,BRA,1,-1
2013,2013-08-31,HAN,MAI,1,-1
2013,2013-08-31,M'G,WERB,1,-1
2013,2013-08-31,NUR,AUG,-1,0
2013,2013-08-31,SCH,LEVK,1,-1
2013,2013-08-31,WOB,HERT,1,-1
2013,2013-08-27,FRE,BAY,0,1
2013,2013-08-25,AUG,STU,1,0
2013,2013-08-25,BRA,EINF,-1,1
2013,2013-08-24,BAY,NUR,1,-1
2013,2013-08-24,HAN,SCH,1,1
2013,2013-08-24,HERT,HAM,1,1
2013,2013-08-24,HOF,FRE,0,0
2013,2013-08-24,LEVK,M'G,1,-1
2013,2013-08-24,MAI,WOB,1,0
2013,2013-08-23,DOR,WERB,1,0
2013,2013-08-18,DOR,BRA,1,-1
2013,2013-08-18,NUR,HERT,0,-1
2013,2013-08-17,EINF,BAY,-1,1
2013,2013-08-17,FRE,MAI,-1,-1
2013,2013-08-17,HAM,HOF,-1,1
2013,2013-08-17,M'G,HAN,1,1
2013,2013-08-17,STU,LEVK,-1,0
2013,2013-08-17,WERB,AUG,1,-1
2013,2013-08-17,WOB,SCH,1,1
2013,2013-08-11,MAI,STU,1,0
2013,2013-08-11,SCH,HAM,0,0
2013,2013-08-10,AUG,DOR,-1,0
2013,2013-08-10,BRA,WERB,-1,-1
2013,2013-08-10,HAN,WOB,1,1
2013,2013-08-10,HERT,EINF,1,0
2013,2013-08-10,HOF,NUR,0,0
2013,2013-08-10,LEVK,FRE,1,0
2013,2013-08-09,BAY,M'G,1,-1
2012,2013-05-18,AUG,GREF,1,0
2012,2013-05-18,DOR,HOF,-1,-1
2012,2013-05-18,EINF,WOB,0,-1
2012,2013-05-18,FRE,SCH,-1,0
2012,2013-05-18,HAM,LEVK,-1,0
2012,2013-05-18,HAN,FORD,1,1
2012,2013-05-18,M'G,BAY,-1,-1
2012,2013-05-18,NUR,WERB,1,-1
2012,2013-05-18,STU,MAI,0,1
2012,2013-05-11,BAY,AUG,1,1
2012,2013-05-11,FORD,NUR,-1,0
2012,2013-05-11,GREF,FRE,-1,1
2012,2013-05-11,HOF,HAM,-1,-1
2012,2013-05-11,LEVK,HAN,1,-1
2012,2013-05-11,MAI,M'G,-1,0
2012,2013-05-11,SCH,STU,-1,1
2012,2013-05-11,WERB,EINF,0,1
2012,2013-05-11,WOB,DOR,0,-1
2012,2013-05-05,FRE,AUG,1,1
2012,2013-05-05,HAM,WOB,0,-1
2012,2013-05-04,DOR,BAY,0,0
2012,2013-05-04,EINF,FORD,1,1
2012,2013-05-04,HAN,MAI,0,-1
2012,2013-05-04,NUR,LEVK,-1,-1
2012,2013-05-04,STU,GREF,-1,1
2012,2013-05-04,WERB,HOF,0,1
2012,2013-05-03,M'G,SCH,-1,1
2012,2013-04-28,MAI,EINF,0,-1
2012,2013-04-28,SCH,HAM,1,0
2012,2013-04-27,AUG,STU,1,1
2012,2013-04-27,BAY,FRE,1,-1
2012,2013-04-27,FORD,DOR,-1,1
2012,2013-04-27,HOF,NUR,1,1
2012,2013-04-27,LEVK,WERB,1,-1
2012,2013-04-27,WOB,M'G,1,1
2012,2013-04-26,GREF,HAN,-1,1
2012,2013-04-21,NUR,GREF,-1,1
2012,2013-04-21,STU,FRE,1,1
2012,2013-04-20,DOR,MAI,1,-1
2012,2013-04-20,EINF,SCH,1,0
2012,2013-04-20,HAM,FORD,1,0
2012,2013-04-20,HAN,BAY,-1,1
2012,2013-04-20,LEVK,HOF,1,1
2012,2013-04-20,WERB,WOB,-1,0
2012,2013-04-19,M'G,AUG,1,-1
2012,2013-04-14,AUG,EINF,1,1
2012,2013-04-14,STU,M'G,1,0
2012,2013-04-13,BAY,NUR,1,-1
2012,2013-04-13,FORD,WERB,0,-1
2012,2013-04-13,GREF,DOR,-1,0
2012,2013-04-13,MAI,HAM,-1,-1
2012,2013-04-13,SCH,LEVK,0,-1
2012,2013-04-13,WOB,HOF,0,0
2012,2013-04-12,FRE,HAN,1,-1
2012,2013-04-07,HAN,STU,0,-1
2012,2013-04-07,NUR,MAI,1,0
2012,2013-04-06,DOR,AUG,1,1
2012,2013-04-06,EINF,BAY,-1,-1
2012,2013-04-06,HAM,FRE,-1,0
2012,2013-04-06,LEVK,WOB,0,1
2012,2013-04-06,M'G,GREF,1,1
2012,2013-04-06,WERB,SCH,-1,0
2012,2013-04-05,HOF,FORD,1,0
2012,2013-03-31,GREF,EINF,-1,0
2012,2013-03-31,WOB,NUR,0,-1
2012,2013-03-30,AUG,HAN,-1,-1
2012,2013-03-30,BAY,HAM,1,-1
2012,2013-03-30,FORD,LEVK,-1,0
2012,2013-03-30,FRE,M'G,1,1
2012,2013-03-30,MAI,WERB,0,1
2012,2013-03-30,SCH,HOF,1,-1
2012,2013-03-30,STU,DOR,-1,-1
2012,2013-03-17,EINF,STU,-1,-1
2012,2013-03-17,M'G,HAN,1,1
2012,2013-03-16,DOR,FRE,1,0
2012,2013-03-16,HAM,AUG,-1,1
2012,2013-03-16,HOF,MAI,0,-1
2012,2013-03-16,LEVK,BAY,-1,-1
2012,2013-03-16,NUR,SCH,1,0
2012,2013-03-16,WERB,GREF,0,1
2012,2013-03-15,WOB,FORD,0,1
2012,2013-03-10,HAN,EINF,0,0
2012,2013-03-10,STU,HAM,-1,-1
2012,2013-03-09,BAY,FORD,1,-1
2012,2013-03-09,FRE,WOB,-1,1
2012,2013-03-09,GREF,HOF,-1,-1
2012,2013-03-09,MAI,LEVK,1,0
2012,2013-03-09,M'G,WERB,0,-1
2012,2013-03-09,SCH,DOR,1,0
2012,2013-03-08,AUG,NUR,-1,1
2012,2013-03-03,FORD,MAI,0,0
2012,2013-03-03,HOF,BAY,-1,1
2012,2013-03-02,DOR,HAN,1,0
2012,2013-03-02,HAM,GREF,0,-1
2012,2013-03-02,LEVK,STU,1,-1
2012,2013-03-02,NUR,FRE,0,1
2012,2013-03-02,WERB,AUG,-1,-1
2012,2013-03-02,WOB,SCH,-1,0
2012,2013-03-01,EINF,M'G,-1,1
2012,2013-02-24,GREF,LEVK,0,1
2012,2013-02-24,M'G,DOR,0,1
2012,2013-02-23,AUG,HOF,1,0
2012,2013-02-23,BAY,WERB,1,0
2012,2013-02-23,HAN,HAM,1,1
2012,2013-02-23,MAI,WOB,0,1
2012,2013-02-23,SCH,FORD,1,-1
2012,2013-02-23,STU,NUR,0,1
2012,2013-02-22,FRE,EINF,0,-1
2012,2013-02-17,HOF,STU,-1,1
2012,2013-02-17,NUR,HAN,0,1
2012,2013-02-16,DOR,EINF,1,-1
2012,2013-02-16,FORD,GREF,1,1
2012,2013-02-16,HAM,M'G,1,0
2012,2013-02-16,LEVK,AUG,1,0
2012,2013-02-16,MAI,SCH,0,1
2012,2013-02-16,WERB,FRE,-1,-1
2012,2013-02-15,WOB,BAY,-1,0
2012,2013-02-10,AUG,MAI,0,-1
2012,2013-02-10,FRE,FORD,1,1
2012,2013-02-09,BAY,SCH,1,0
2012,2013-02-09,DOR,HAM,-1,1
2012,2013-02-09,EINF,NUR,0,-1
