season,date,team1,team2,true_home_team_result,simulated_home_team_result
2012,2013-04-13,LEVA,LAC,-1,0
2012,2013-04-13,MLG,OSA,1,0
2012,2013-04-13,VLLD,GET,1,0
2012,2013-04-12,BET,SEV,0,0
2012,2013-04-08,SEV,ATHB,1,0
2012,2013-04-07,CEL,RAYO,-1,1
2012,2013-04-07,GET,ATHM,0,0
2012,2013-04-07,OSA,ESP,-1,-1
2012,2013-04-07,VLC,VLLD,1,-1
2012,2013-04-06,BARC,MALL,1,1
2012,2013-04-06,LAC,ZAR,1,-1
2012,2013-04-06,RMA,LEVA,1,1
2012,2013-04-06,RSO,MLG,1,0
2012,2013-04-05,GRA,BET,-1,-1
2012,2013-04-01,ATHB,GRA,1,1
2012,2013-04-01,BET,GET,0,-1
2012,2013-03-31,ATHM,VLC,0,-1
2012,2013-03-31,ESP,RSO,0,0
2012,2013-03-31,MALL,LAC,-1,1
2012,2013-03-31,VLLD,OSA,-1,-1
2012,2013-03-30,CEL,BARC,0,1
2012,2013-03-30,LEVA,SEV,1,0
2012,2013-03-30,RAYO,MLG,-1,-1
2012,2013-03-30,ZAR,RMA,0,-1
2012,2013-03-17,BARC,RAYO,1,-1
2012,2013-03-17,GRA,LEVA,0,1
2012,2013-03-17,MLG,ESP,-1,1
2012,2013-03-17,OSA,ATHM,-1,1
2012,2013-03-17,SEV,ZAR,1,-1
2012,2013-03-16,GET,ATHB,1,-1
2012,2013-03-16,RMA,MALL,1,1
2012,2013-03-16,RSO,VLLD,1,-1
2012,2013-03-16,VLC,BET,1,0
2012,2013-03-15,LAC,CEL,1,0
2012,2013-03-11,ZAR,GRA,0,0
2012,2013-03-10,ATHB,VLC,1,1
2012,2013-03-10,ATHM,RSO,-1,0
2012,2013-03-10,CEL,RMA,-1,1
2012,2013-03-10,LEVA,GET,0,-1
2012,2013-03-09,BARC,LAC,1,0
2012,2013-03-09,MALL,SEV,1,-1
2012,2013-03-09,VLLD,MLG,0,1
2012,2013-03-09,RAYO,ESP,1,1
2012,2013-03-08,BET,OSA,1,-1
2012,2013-03-04,SEV,CEL,1,0
2012,2013-03-03,ESP,VLLD,0,0
2012,2013-03-03,GRA,MALL,-1,-1
2012,2013-03-03,MLG,ATHM,0,-1
2012,2013-03-03,RSO,BET,0,0
2012,2013-03-02,LAC,RAYO,0,-1
2012,2013-03-02,OSA,ATHB,-1,1
2012,2013-03-02,RMA,BARC,1,-1
2012,2013-03-02,VLC,LEVA,0,0
2012,2013-03-01,GET,ZAR,1,-1
2012,2013-02-25,LEVA,OSA,-1,1
2012,2013-02-24,ATHM,ESP,1,1
2012,2013-02-24,BET,MLG,1,-1
2012,2013-02-24,CEL,GRA,1,0
2012,2013-02-24,RAYO,VLLD,-1,0
2012,2013-02-23,BARC,SEV,1,-1
2012,2013-02-23,LAC,RMA,-1,0
2012,2013-02-23,MALL,GET,-1,0
2012,2013-02-23,ZAR,VLC,0,1
2012,2013-02-22,ATHB,RSO,-1,1
2012,2013-02-17,ESP,BET,1,-1
2012,2013-02-17,RMA,RAYO,1,0
2012,2013-02-17,RSO,LEVA,0,-1
2012,2013-02-17,VLC,MALL,1,0
2012,2013-02-17,VLLD,ATHM,-1,0
2012,2013-02-16,GET,CEL,1,0
2012,2013-02-16,GRA,BARC,-1,-1
2012,2013-02-16,MLG,ATHB,1,-1
2012,2013-02-16,OSA,ZAR,1,1
2012,2013-02-15,SEV,LAC,1,1
2012,2013-02-11,BET,VLLD,0,0
2012,2013-02-10,ATHB,ESP,-1,1
2012,2013-02-10,BARC,GET,1,0
2012,2013-02-10,RAYO,ATHM,1,-1
2012,2013-02-10,ZAR,RSO,-1,1
2012,2013-02-09,CEL,VLC,-1,1
2012,2013-02-09,LAC,GRA,-1,1
2012,2013-02-09,LEVA,MLG,-1,1
2012,2013-02-09,MALL,OSA,0,0
2012,2013-02-09,RMA,SEV,1,0
2012,2013-02-03,ATHM,BET,1,0
2012,2013-02-03,MLG,ZAR,0,0
2012,2013-02-03,SEV,RAYO,1,0
2012,2013-02-03,RSO,MALL,1,1
2012,2013-02-03,VLC,BARC,0,0
2012,2013-02-02,ESP,LEVA,1,1
2012,2013-02-02,GET,LAC,1,-1
2012,2013-02-02,GRA,RMA,1,0
2012,2013-02-02,OSA,CEL,1,0
2012,2013-02-01,VLLD,ATHB,0,0
2012,2013-01-28,SEV,GRA,1,-1
2012,2013-01-27,ATHB,ATHM,1,1
2012,2013-01-27,BARC,OSA,1,-1
2012,2013-01-27,MALL,MLG,-1,-1
2012,2013-01-27,RMA,GET,1,0
2012,2013-01-27,RAYO,BET,1,0
2012,2013-01-26,CEL,RSO,0,0
2012,2013-01-26,LAC,VLC,-1,0
2012,2013-01-26,LEVA,VLLD,1,-1
2012,2013-01-26,ZAR,ESP,0,0
2012,2013-01-21,BET,ATHB,0,1
2012,2013-01-20,ATHM,LEVA,1,0
2012,2013-01-20,OSA,LAC,1,1
2012,2013-01-20,VLC,RMA,-1,-1
2012,2013-01-20,VLLD,ZAR,1,1
2012,2013-01-19,GET,SEV,0,0
2012,2013-01-19,GRA,RAYO,1,0
2012,2013-01-19,MLG,CEL,0,0
2012,2013-01-19,RSO,BARC,1,-1
2012,2013-01-18,ESP,MALL,1,1
2012,2013-01-14,GET,GRA,0,-1
2012,2013-01-13,ATHM,ZAR,1,0
2012,2013-01-13,BET,LEVA,1,1
2012,2013-01-13,MLG,BARC,-1,-1
2012,2013-01-13,RSO,LAC,0,-1
2012,2013-01-12,ESP,CEL,1,-1
2012,2013-01-12,OSA,RMA,0,-1
2012,2013-01-12,VLC,SEV,1,0
2012,2013-01-12,VLLD,MALL,1,0
2012,2013-01-11,ATHB,RAYO,-1,1
2012,2013-01-07,RAYO,GET,1,1
2012,2013-01-06,BARC,ESP,1,-1
2012,2013-01-06,CEL,VLLD,1,1
2012,2013-01-06,MALL,ATHM,0,0
2012,2013-01-06,RMA,RSO,1,1
2012,2013-01-05,GRA,VLC,-1,0
2012,2013-01-05,LAC,MLG,1,1
2012,2013-01-05,LEVA,ATHB,1,0
2012,2013-01-05,SEV,OSA,1,0
2012,2013-01-04,ZAR,BET,-1,-1
2012,2012-12-22,ATHB,ZAR,-1,-1
2012,2012-12-22,BET,MALL,-1,1
2012,2012-12-22,MLG,RMA,1,-1
2012,2012-12-22,OSA,GRA,-1,-1
2012,2012-12-22,VLLD,BARC,-1,-1
2012,2012-12-21,ATHM,CEL,1,-1
2012,2012-12-21,VLC,GET,1,1
2012,2012-12-20,ESP,LAC,1,1
2012,2012-12-20,RSO,SEV,1,-1
2012,2012-12-20,RAYO,LEVA,1,1
2012,2012-12-17,CEL,BET,-1,-1
2012,2012-12-17,LAC,VLLD,0,0
2012,2012-12-16,BARC,ATHM,1,0
2012,2012-12-16,RMA,ESP,0,0
2012,2012-12-16,VLC,RAYO,-1,1
2012,2012-12-16,ZAR,LEVA,-1,-1
2012,2012-12-15,GET,OSA,0,-1
2012,2012-12-15,GRA,RSO,0,0
2012,2012-12-15,MALL,ATHB,-1,0
2012,2012-12-15,SEV,MLG,-1,-1
2012,2012-12-10,RAYO,ZAR,-1,0
2012,2012-12-09,ATHB,CEL,1,-1
2012,2012-12-09,ATHM,LAC,1,-1
2012,2012-12-09,BET,BARC,-1,1
2012,2012-12-09,LEVA,MALL,1,-1
2012,2012-12-08,MLG,GRA,1,0
2012,2012-12-08,OSA,VLC,-1,-1
2012,2012-12-08,RSO,GET,0,-1
2012,2012-12-08,VLLD,RMA,-1,0
2012,2012-12-07,ESP,SEV,0,-1
2012,2012-12-03,SEV,VLLD,-1,0
2012,2012-12-02,CEL,LEVA,0,1
2012,2012-12-02,GRA,ESP,0,1
2012,2012-12-02,LAC,BET,-1,-1
2012,2012-12-02,MALL,ZAR,0,-1
2012,2012-12-01,BARC,ATHB,1,1
2012,2012-12-01,GET,MLG,1,-1
2012,2012-12-01,RMA,ATHM,1,1
2012,2012-12-01,VLC,RSO,-1,-1
2012,2012-11-30,OSA,RAYO,1,-1
2012,2012-11-26,ZAR,CEL,-1,1
2012,2012-11-25,ATHB,LAC,0,1
2012,2012-11-25,ATHM,SEV,1,-1
2012,2012-11-25,ESP,GET,-1,0
2012,2012-11-25,LEVA,BARC,-1,0
2012,2012-11-24,BET,RMA,1,1
2012,2012-11-24,MLG,VLC,1,0
2012,2012-11-24,VLLD,GRA,1,-1
2012,2012-11-24,RAYO,MALL,1,0
2012,2012-11-23,RSO,OSA,0,-1
2012,2012-11-19,RSO,RAYO,1,-1
2012,2012-11-18,CEL,MALL,0,0
2012,2012-11-18,GET,VLLD,1,1
2012,2012-11-18,GRA,ATHM,-1,-1
2012,2012-11-18,LAC,LEVA,-1,1
2012,2012-11-18,SEV,BET,1,-1
2012,2012-11-17,BARC,ZAR,1,0
2012,2012-11-17,OSA,MLG,0,-1
2012,2012-11-17,RMA,ATHB,1,0
2012,2012-11-17,VLC,ESP,1,1
2012,2012-11-11,ATHB,SEV,1,-1
2012,2012-11-11,ATHM,GET,1,-1
2012,2012-11-11,LEVA,RMA,-1,1
2012,2012-11-11,MALL,BARC,-1,-1
2012,2012-11-11,VLLD,VLC,0,-1
2012,2012-11-10,ESP,OSA,-1,1
2012,2012-11-10,MLG,RSO,-1,1
2012,2012-11-10,RAYO,CEL,1,-1
2012,2012-11-10,ZAR,LAC,1,0
2012,2012-11-09,BET,GRA,-1,1
2012,2012-11-05,GET,BET,-1,-1
2012,2012-11-04,GRA,ATHB,-1,-1
2012,2012-11-04,LAC,MALL,1,1
2012,2012-11-04,OSA,VLLD,-1,-1
2012,2012-11-04,SEV,LEVA,0,1
2012,2012-11-04,RSO,ESP,-1,-1
2012,2012-11-03,BARC,CEL,1,1
2012,2012-11-03,MLG,RAYO,-1,1
2012,2012-11-03,RMA,ZAR,1,0
2012,2012-11-03,VLC,ATHM,1,-1
2012,2012-10-29,VLLD,RSO,0,1
2012,2012-10-28,ATHB,GET,-1,-1
2012,2012-10-28,ATHM,OSA,1,-1
2012,2012-10-28,LEVA,GRA,1,0
2012,2012-10-28,MALL,RMA,-1,-1
2012,2012-10-28,ZAR,SEV,1,0
2012,2012-10-27,BET,VLC,1,-1
2012,2012-10-27,CEL,LAC,0,0
2012,2012-10-27,ESP,MLG,0,-1
2012,2012-10-27,RAYO,BARC,-1,-1
2012,2012-10-22,SEV,MALL,1,1
2012,2012-10-21,ESP,RAYO,1,0
2012,2012-10-21,GET,LEVA,-1,-1
2012,2012-10-21,GRA,ZAR,-1,1
2012,2012-10-21,OSA,BET,0,0
2012,2012-10-21,RSO,ATHM,-1,1
2012,2012-10-20,LAC,BARC,-1,0
2012,2012-10-20,MLG,VLLD,1,1
2012,2012-10-20,RMA,CEL,1,1
2012,2012-10-20,VLC,ATHB,1,1
2012,2012-10-07,ATHB,OSA,1,0
2012,2012-10-07,ATHM,MLG,1,1
2012,2012-10-07,BARC,RMA,0,-1
2012,2012-10-07,LEVA,VLC,1,0
2012,2012-10-07,MALL,GRA,-1,0
2012,2012-10-06,BET,RSO,1,1
2012,2012-10-06,VLLD,ESP,0,-1
2012,2012-10-06,RAYO,LAC,1,1
2012,2012-10-06,ZAR,GET,-1,-1
2012,2012-10-05,CEL,SEV,1,0
2012,2012-10-01,GET,MALL,1,0
2012,2012-09-30,ESP,ATHM,-1,1
2012,2012-09-30,GRA,CEL,1,0
2012,2012-09-30,OSA,LEVA,1,-1
2012,2012-09-30,RMA,LAC,1,0
2012,2012-09-30,VLLD,RAYO,1,1
2012,2012-09-29,MLG,BET,1,-1
2012,2012-09-29,SEV,BARC,-1,1
2012,2012-09-29,RSO,ATHB,1,0
2012,2012-09-29,VLC,ZAR,1,-1
2012,2012-09-26,BET,ATHM,-1,0
2012,2012-09-24,LAC,SEV,-1,0
2012,2012-09-24,RAYO,RMA,-1,-1
2012,2012-09-23,ATHB,MLG,0,0
2012,2012-09-23,ATHM,VLLD,1,0
2012,2012-09-23,LEVA,RSO,1,-1
2012,2012-09-23,MALL,VLC,1,0
2012,2012-09-22,BARC,GRA,1,-1
2012,2012-09-22,BET,ESP,1,1
2012,2012-09-22,CEL,GET,1,-1
2012,2012-09-22,ZAR,OSA,1,-1
2012,2012-09-17,VLLD,BET,-1,-1
2012,2012-09-16,ATHM,RAYO,1,0
2012,2012-09-16,ESP,ATHB,0,1
2012,2012-09-16,GRA,LAC,0,0
2012,2012-09-16,OSA,MALL,0,1
2012,2012-09-16,RSO,ZAR,1,1
2012,2012-09-15,GET,BARC,-1,0
2012,2012-09-15,MLG,LEVA,1,1
2012,2012-09-15,SEV,RMA,1,0
2012,2012-09-15,VLC,CEL,1,0
2012,2012-09-02,ATHB,VLLD,1,1
2012,2012-09-02,BARC,VLC,1,0
2012,2012-09-02,LEVA,ESP,1,-1
2012,2012-09-02,RMA,GRA,1,1
2012,2012-09-02,RAYO,SEV,0,-1
2012,2012-09-01,CEL,OSA,1,0
2012,2012-09-01,LAC,GET,0,-1
2012,2012-09-01,MALL,RSO,1,1
2012,2012-09-01,ZAR,MLG,-1,-1
2012,2012-08-27,ATHM,ATHB,1,0
2012,2012-08-27,VLLD,LEVA,1,1
2012,2012-08-26,GET,RMA,1,1
2012,2012-08-26,GRA,SEV,0,0
2012,2012-08-26,OSA,BARC,-1,-1
2012,2012-08-26,VLC,LAC,0,0
2012,2012-08-25,BET,RAYO,-1,0
2012,2012-08-25,ESP,ZAR,-1,0
2012,2012-08-25,MLG,MALL,0,0
2012,2012-08-25,RSO,CEL,1,-1
2012,2012-08-20,LAC,OSA,1,-1
2012,2012-08-20,RAYO,GRA,1,-1
2012,2012-08-20,ZAR,VLLD,-1,0
2012,2012-08-19,ATHB,BET,-1,0
2012,2012-08-19,BARC,RSO,1,0
2012,2012-08-19,LEVA,ATHM,0,0
2012,2012-08-19,RMA,VLC,0,0
2012,2012-08-18,CEL,MLG,-1,0
2012,2012-08-18,MALL,ESP,1,-1
2012,2012-08-18,SEV,GET,1,1
2011,2012-05-13,ESP,SEV,0,0
2011,2012-05-13,GET,ZAR,-1,-1
2011,2012-05-13,LEVA,ATHB,1,1
2011,2012-05-13,MLG,SPG,1,0
2011,2012-05-13,RMA,MALL,1,-1
2011,2012-05-13,SAN,OSA,-1,-1
2011,2012-05-13,RAYO,GRA,1,0
2011,2012-05-13,VIL,ATHM,-1,-1
2011,2012-05-12,BET,BARC,0,1
2011,2012-05-12,RSO,VLC,1,0
2011,2012-05-05,ATHB,GET,0,0
2011,2012-05-05,ATHM,MLG,1,-1
2011,2012-05-05,BARC,ESP,1,1
2011,2012-05-05,GRA,RMA,-1,-1
2011,2012-05-05,MALL,LEVA,1,0
2011,2012-05-05,OSA,RSO,1,0
2011,2012-05-05,SEV,RAYO,1,1
2011,2012-05-05,SPG,BET,1,1
2011,2012-05-05,VLC,VIL,1,1
2011,2012-05-05,ZAR,SAN,1,-1
2011,2012-05-02,ATHB,RMA,-1,-1
2011,2012-05-02,ATHM,RSO,0,0
2011,2012-05-02,BARC,MLG,1,0
2011,2012-05-02,MALL,RAYO,1,0
2011,2012-05-02,SEV,BET,-1,0
2011,2012-05-02,VLC,OSA,1,1
2011,2012-05-02,ZAR,LEVA,1,1
2011,2012-05-01,GET,SAN,0,-1
2011,2012-05-01,GRA,ESP,1,1
2011,2012-05-01,SPG,VIL,-1,-1
2011,2012-04-29,BET,ATHM,0,1
2011,2012-04-29,MLG,VLC,1,-1
2011,2012-04-29,RMA,SEV,1,1
2011,2012-04-29,RAYO,BARC,-1,1
2011,2012-04-29,ZAR,ATHB,1,1
2011,2012-04-28,ESP,SPG,-1,-1
2011,2012-04-28,GET,MALL,-1,-1
2011,2012-04-28,LEVA,GRA,1,0
2011,2012-04-28,RSO,SAN,1,0
2011,2012-04-28,VIL,OSA,0,-1
2011,2012-04-23,OSA,MLG,0,0
2011,2012-04-22,ATHM,ESP,1,0
2011,2012-04-22,GRA,GET,1,0
2011,2012-04-22,SAN,ATHB,-1,-1
2011,2012-04-22,RSO,VIL,0,-1
2011,2012-04-22,VLC,BET,1,0
2011,2012-04-21,BARC,RMA,-1,0
2011,2012-04-21,MALL,ZAR,1,0
2011,2012-04-21,SEV,LEVA,0,0
2011,2012-04-21,SPG,RAYO,1,1
2011,2012-04-16,GET,SEV,1,0
2011,2012-04-15,ATHB,MALL,1,-1
2011,2012-04-15,BET,OSA,1,1
2011,2012-04-15,ESP,VLC,1,0
2011,2012-04-15,MLG,RSO,0,-1
2011,2012-04-15,RAYO,ATHM,-1,1
2011,2012-04-15,VIL,SAN,0,1
2011,2012-04-15,ZAR,GRA,1,0
2011,2012-04-14,LEVA,BARC,-1,1
2011,2012-04-14,RMA,SPG,1,1
2011,2012-04-12,SAN,MALL,-1,0
2011,2012-04-12,SEV,ZAR,1,0
2011,2012-04-12,VIL,MLG,1,0
2011,2012-04-11,ATHM,RMA,-1,0
2011,2012-04-11,GRA,ATHB,0,-1
2011,2012-04-11,SPG,LEVA,1,-1
2011,2012-04-11,VLC,RAYO,1,0
2011,2012-04-10,BARC,GET,1,-1
2011,2012-04-10,OSA,ESP,1,-1
2011,2012-04-10,RSO,BET,0,-1
2011,2012-04-09,MLG,SAN,1,-1
2011,2012-04-08,ATHB,SEV,1,0
2011,2012-04-08,LEVA,ATHM,1,-1
2011,2012-04-08,MALL,GRA,0,1
2011,2012-04-08,RMA,VLC,0,0
2011,2012-04-07,BET,VIL,1,1
2011,2012-04-07,ESP,RSO,0,-1
2011,2012-04-07,GET,SPG,1,-1
2011,2012-04-07,RAYO,OSA,1,1
2011,2012-04-07,ZAR,BARC,-1,-1
2011,2012-04-02,SEV,MALL,1,0
2011,2012-04-01,ATHM,GET,1,1
2011,2012-04-01,RSO,RAYO,1,0
2011,2012-04-01,VLC,LEVA,0,1
2011,2012-04-01,VIL,ESP,0,-1
2011,2012-03-31,BARC,ATHB,1,1
2011,2012-03-31,MLG,BET,-1,0
2011,2012-03-31,OSA,RMA,-1,-1
2011,2012-03-31,SAN,GRA,-1,0
2011,2012-03-31,SPG,ZAR,-1,1
2011,2012-03-26,GRA,SEV,-1,1
2011,2012-03-25,ATHB,SPG,0,-1
2011,2012-03-25,BET,SAN,0,1
2011,2012-03-25,ESP,MLG,-1,-1
2011,2012-03-25,LEVA,OSA,-1,1
2011,2012-03-25,RAYO,VIL,-1,-1
2011,2012-03-25,ZAR,ATHM,1,-1
2011,2012-03-24,GET,VLC,1,0
2011,2012-03-24,MALL,BARC,-1,0
2011,2012-03-24,RMA,RSO,1,-1
2011,2012-03-22,BET,ESP,0,-1
2011,2012-03-22,MLG,RAYO,1,-1
2011,2012-03-22,SAN,SEV,-1,0
2011,2012-03-21,ATHM,ATHB,1,-1
2011,2012-03-21,RSO,LEVA,-1,1
2011,2012-03-21,SPG,MALL,-1,1
2011,2012-03-21,VLC,ZAR,-1,0
2011,2012-03-21,VIL,RMA,0,-1
2011,2012-03-20,BARC,GRA,1,0
2011,2012-03-20,OSA,GET,0,1
2011,2012-03-19,ESP,SAN,1,0
2011,2012-03-18,ATHB,VLC,-1,1
2011,2012-03-18,LEVA,VIL,1,-1
2011,2012-03-18,MALL,ATHM,1,0
2011,2012-03-18,RMA,MLG,0,0
2011,2012-03-17,GET,RSO,1,0
2011,2012-03-17,GRA,SPG,1,1
2011,2012-03-17,SEV,BARC,-1,-1
2011,2012-03-17,RAYO,BET,1,0
2011,2012-03-17,ZAR,OSA,0,0
2011,2012-03-12,VIL,GET,-1,1
2011,2012-03-11,ATHM,GRA,1,0
2011,2012-03-11,ESP,RAYO,1,-1
2011,2012-03-11,OSA,ATHB,1,0
2011,2012-03-11,SAN,BARC,-1,0
2011,2012-03-11,VLC,MALL,0,1
2011,2012-03-10,BET,RMA,-1,1
2011,2012-03-10,MLG,LEVA,1,-1
2011,2012-03-10,RSO,ZAR,1,-1
2011,2012-03-10,SPG,SEV,1,0
2011,2012-03-05,LEVA,BET,1,-1
2011,2012-03-04,ATHB,RSO,1,0
2011,2012-03-04,GRA,VLC,-1,-1
2011,2012-03-04,RMA,ESP,1,1
2011,2012-03-04,ZAR,VIL,1,0
2011,2012-03-03,BARC,SPG,1,0
2011,2012-03-03,GET,MLG,-1,-1
2011,2012-03-03,MALL,OSA,0,-1
2011,2012-03-03,SEV,ATHM,0,0
2011,2012-03-03,RAYO,SAN,1,-1
2011,2012-02-26,ATHM,BARC,-1,1
2011,2012-02-26,OSA,GRA,1,1
2011,2012-02-26,RSO,MALL,1,-1
2011,2012-02-26,VLC,SEV,-1,0
2011,2012-02-26,RAYO,RMA,-1,1
2011,2012-02-26,VIL,ATHB,0,1
2011,2012-02-25,BET,GET,0,0
2011,2012-02-25,ESP,LEVA,-1,1
2011,2012-02-25,MLG,ZAR,1,1
2011,2012-02-25,SAN,SPG,0,-1
2011,2012-02-20,ZAR,BET,-1,1
2011,2012-02-19,ATHB,MLG,1,1
2011,2012-02-19,BARC,VLC,1,1
2011,2012-02-19,GRA,RSO,1,0
2011,2012-02-19,LEVA,RAYO,-1,1
2011,2012-02-19,MALL,VIL,1,1
2011,2012-02-19,SPG,ATHM,0,0
2011,2012-02-18,GET,ESP,0,0
2011,2012-02-18,RMA,SAN,1,0
2011,2012-02-18,SEV,OSA,1,0
2011,2012-02-13,RSO,SEV,1,0
2011,2012-02-12,ESP,ZAR,-1,-1
2011,2012-02-12,MLG,MALL,1,0
2011,2012-02-12,RMA,LEVA,1,0
2011,2012-02-12,VLC,SPG,1,1
2011,2012-02-12,RAYO,GET,1,0
2011,2012-02-12,VIL,GRA,1,-1
2011,2012-02-11,BET,ATHB,1,0
2011,2012-02-11,OSA,BARC,1,0
2011,2012-02-11,SAN,ATHM,0,0
2011,2012-02-06,GRA,MLG,1,1
2011,2012-02-05,ATHM,VLC,0,-1
2011,2012-02-05,SEV,VIL,-1,0
2011,2012-02-05,SPG,OSA,0,-1
2011,2012-02-05,ZAR,RAYO,-1,0
2011,2012-02-04,ATHB,ESP,0,0
2011,2012-02-04,BARC,RSO,1,-1
2011,2012-02-04,GET,RMA,-1,-1
2011,2012-02-04,LEVA,SAN,0,0
2011,2012-02-04,MALL,BET,1,1
2011,2012-01-30,OSA,ATHM,-1,-1
2011,2012-01-29,BET,GRA,-1,-1
2011,2012-01-29,LEVA,GET,-1,-1
2011,2012-01-29,MLG,SEV,1,-1
2011,2012-01-29,SAN,VLC,0,0
2011,2012-01-29,RSO,SPG,1,-1
2011,2012-01-28,ESP,MALL,1,-1
2011,2012-01-28,RMA,ZAR,1,1
2011,2012-01-28,RAYO,ATHB,-1,-1
2011,2012-01-28,VIL,BARC,0,1
2011,2012-01-23,VIL,SPG,1,1
2011,2012-01-22,LEVA,ZAR,0,1
2011,2012-01-22,MLG,BARC,-1,-1
2011,2012-01-22,OSA,VLC,0,0
2011,2012-01-22,RMA,ATHB,1,0
2011,2012-01-22,RAYO,MALL,-1,0
2011,2012-01-21,BET,SEV,0,0
2011,2012-01-21,ESP,GRA,1,0
2011,2012-01-21,SAN,GET,-1,0
2011,2012-01-21,RSO,ATHM,-1,0
2011,2012-01-15,ATHB,LEVA,1,0
2011,2012-01-15,ATHM,VIL,1,0
2011,2012-01-15,BARC,BET,1,-1
2011,2012-01-15,OSA,SAN,-1,0
2011,2012-01-15,SPG,MLG,1,1
2011,2012-01-14,GRA,RAYO,-1,0
2011,2012-01-14,MALL,RMA,-1,-1
2011,2012-01-14,SEV,ESP,0,0
2011,2012-01-14,VLC,RSO,-1,1
2011,2012-01-14,ZAR,GET,0,0
2011,2012-01-08,BET,SPG,1,0
2011,2012-01-08,ESP,BARC,0,-1
2011,2012-01-08,GET,ATHB,0,-1
2011,2012-01-08,RAYO,SEV,1,1
2011,2012-01-08,VIL,VLC,0,1
2011,2012-01-07,LEVA,MALL,0,1
2011,2012-01-07,MLG,ATHM,0,1
2011,2012-01-07,RMA,GRA,1,1
2011,2012-01-07,SAN,ZAR,1,0
2011,2012-01-07,RSO,OSA,0,-1
2011,2011-12-18,ATHM,BET,-1,1
2011,2011-12-18,GRA,LEVA,1,1
2011,2011-12-18,OSA,VIL,1,-1
2011,2011-12-18,SAN,RSO,0,1
2011,2011-12-18,VLC,MLG,1,0
2011,2011-12-17,ATHB,ZAR,1,1
2011,2011-12-17,MALL,GET,-1,-1
2011,2011-12-17,SEV,RMA,-1,0
2011,2011-12-17,SPG,ESP,-1,1
2011,2011-12-11,ATHB,SAN,0,1
2011,2011-12-11,ESP,ATHM,1,0
2011,2011-12-11,GET,GRA,1,0
2011,2011-12-11,MLG,OSA,0,0
2011,2011-12-11,RAYO,SPG,-1,-1
2011,2011-12-11,VIL,RSO,0,-1
2011,2011-12-11,ZAR,MALL,-1,1
2011,2011-12-10,BET,VLC,1,1
2011,2011-12-10,LEVA,SEV,1,0
2011,2011-12-10,RMA,BARC,-1,1
2011,2011-12-07,GRA,MALL,0,1
2011,2011-12-05,SEV,GET,1,-1
2011,2011-12-04,ATHM,RAYO,1,-1
2011,2011-12-04,GRA,ZAR,1,1
2011,2011-12-04,MALL,ATHB,0,1
2011,2011-12-04,OSA,BET,1,-1
2011,2011-12-04,RSO,MLG,1,0
2011,2011-12-03,BARC,LEVA,1,1
2011,2011-12-03,SAN,VIL,1,-1
2011,2011-12-03,SPG,RMA,-1,0
2011,2011-12-03,VLC,ESP,1,1
2011,2011-11-29,BARC,RAYO,1,1
2011,2011-11-28,MLG,VIL,1,1
2011,2011-11-27,ATHB,GRA,-1,1
2011,2011-11-27,BET,RSO,-1,0
2011,2011-11-27,ESP,OSA,-1,-1
2011,2011-11-27,LEVA,SPG,1,0
2011,2011-11-27,MALL,SAN,1,0
2011,2011-11-27,ZAR,SEV,-1,-1
2011,2011-11-26,GET,BARC,1,1
2011,2011-11-26,RMA,ATHM,1,0
2011,2011-11-26,RAYO,VLC,-1,-1
2011,2011-11-21,SAN,MLG,-1,0
2011,2011-11-20,ATHM,LEVA,1,0
2011,2011-11-20,OSA,RAYO,0,-1
2011,2011-11-20,SEV,ATHB,-1,0
2011,2011-11-20,RSO,ESP,0,-1
2011,2011-11-20,SPG,GET,1,-1
2011,2011-11-19,BARC,ZAR,1,1
2011,2011-11-19,VLC,RMA,-1,1
2011,2011-11-19,VIL,BET,1,1
2011,2011-11-06,ATHB,BARC,0,0
2011,2011-11-06,ESP,VIL,0,0
2011,2011-11-06,GET,ATHM,1,0
2011,2011-11-06,GRA,SAN,0,0
2011,2011-11-06,RMA,OSA,1,0
2011,2011-11-06,RAYO,RSO,1,1
2011,2011-11-06,ZAR,SPG,0,1
2011,2011-11-05,BET,MLG,0,1
2011,2011-11-05,LEVA,VLC,-1,0
2011,2011-11-05,MALL,SEV,0,1
2011,2011-10-31,SEV,GRA,-1,0
2011,2011-10-30,ATHM,ZAR,1,0
2011,2011-10-30,MLG,ESP,1,-1
2011,2011-10-30,OSA,LEVA,1,-1
2011,2011-10-30,SAN,BET,1,0
2011,2011-10-30,SPG,ATHB,0,0
2011,2011-10-29,BARC,MALL,1,0
2011,2011-10-29,RSO,RMA,-1,0
2011,2011-10-29,VLC,GET,1,1
2011,2011-10-29,VIL,RAYO,1,-1
2011,2011-10-27,ATHB,ATHM,1,1
2011,2011-10-27,ESP,BET,1,0
2011,2011-10-26,GET,OSA,0,-1
2011,2011-10-26,LEVA,RSO,1,-1
2011,2011-10-26,MALL,SPG,-1,0
2011,2011-10-26,RMA,VIL,1,1
2011,2011-10-26,RAYO,MLG,1,-1
2011,2011-10-26,ZAR,VLC,-1,0
2011,2011-10-25,GRA,BARC,-1,-1
2011,2011-10-25,SEV,SAN,0,0
2011,2011-10-23,ATHM,MALL,0,-1
2011,2011-10-23,BET,RAYO,-1,0
2011,2011-10-23,OSA,ZAR,1,0
2011,2011-10-23,RSO,GET,0,-1
