league,season,date,home_team,away_team,actual_home_team_result,skilled_league_home_team_result
Premier League,2006,2007-02-10,POR,MANC,1,1
Premier League,2006,2007-02-10,REA,AVL,1,1
Premier League,2006,2007-02-10,SHU,TOT,1,-1
Premier League,2006,2007-02-10,WHU,WAT,-1,1
Premier League,2006,2007-02-11,ARS,WIG,1,1
Premier League,2006,2007-02-11,BOLN,FUL,1,1
Premier League,2006,2007-02-21,EVE,TOT,-1,-1
Premier League,2006,2007-02-21,WAT,WIG,0,-1
Premier League,2006,2007-02-24,CHA,WHU,1,-1
Premier League,2006,2007-02-24,FUL,MANU,-1,-1
Premier League,2006,2007-02-24,LIVP,SHU,1,1
Premier League,2006,2007-02-24,MID,REA,1,-1
Premier League,2006,2007-02-24,WAT,EVE,-1,-1
Premier League,2006,2007-02-25,BLBN,POR,1,-1
Premier League,2006,2007-02-25,TOT,BOLN,1,1
Premier League,2006,2007-02-25,WIG,NEW,1,-1
Premier League,2006,2007-03-03,ARS,REA,1,1
Premier League,2006,2007-03-03,FUL,AVL,0,-1
Premier League,2006,2007-03-03,LIVP,MANU,-1,-1
Premier League,2006,2007-03-03,MANC,WIG,-1,1
Premier League,2006,2007-03-03,NEW,MID,0,-1
Premier League,2006,2007-03-03,POR,CHE,-1,-1
Premier League,2006,2007-03-03,SHU,EVE,0,-1
Premier League,2006,2007-03-03,WAT,CHA,0,-1
Premier League,2006,2007-03-04,BOLN,BLBN,-1,1
Premier League,2006,2007-03-04,WHU,TOT,-1,-1
Premier League,2006,2007-03-14,AVL,ARS,-1,-1
Premier League,2006,2007-03-14,MANC,CHE,-1,-1
Premier League,2006,2007-03-17,BLBN,WHU,-1,1
Premier League,2006,2007-03-17,CHE,SHU,1,1
Premier League,2006,2007-03-17,MANU,BOLN,1,1
Premier League,2006,2007-03-17,MID,MANC,-1,1
Premier League,2006,2007-03-17,REA,POR,0,1
Premier League,2006,2007-03-17,TOT,WAT,1,1
Premier League,2006,2007-03-17,WIG,FUL,0,-1
Premier League,2006,2007-03-18,AVL,LIVP,0,-1
Premier League,2006,2007-03-18,CHA,NEW,1,-1
Premier League,2006,2007-03-18,EVE,ARS,1,-1
Premier League,2006,2007-03-31,BOLN,SHU,1,1
Premier League,2006,2007-03-31,CHA,WIG,1,-1
Premier League,2006,2007-03-31,FUL,POR,0,-1
Premier League,2006,2007-03-31,LIVP,ARS,1,1
Premier League,2006,2007-03-31,MANU,BLBN,1,1
Premier League,2006,2007-03-31,NEW,MANC,-1,1
Premier League,2006,2007-03-31,WAT,CHE,-1,-1
Premier League,2006,2007-03-31,WHU,MID,1,-1
Premier League,2006,2007-04-01,TOT,REA,1,1
Premier League,2006,2007-04-02,AVL,EVE,0,-1
Premier League,2006,2007-04-06,EVE,FUL,1,1
Premier League,2006,2007-04-06,MANC,CHA,0,1
Premier League,2006,2007-04-07,ARS,WHU,-1,1
Premier League,2006,2007-04-07,BLBN,AVL,-1,1
Premier League,2006,2007-04-07,CHE,TOT,1,1
Premier League,2006,2007-04-07,MID,WAT,1,1
Premier League,2006,2007-04-07,POR,MANU,1,-1
Premier League,2006,2007-04-07,REA,LIVP,-1,-1
Premier League,2006,2007-04-07,SHU,NEW,-1,-1
Premier League,2006,2007-04-07,WIG,BOLN,-1,-1
Premier League,2006,2007-04-09,AVL,WIG,0,1
Premier League,2006,2007-04-09,BOLN,EVE,0,-1
Premier League,2006,2007-04-09,CHA,REA,0,-1
Premier League,2006,2007-04-09,FUL,MANC,-1,-1
Premier League,2006,2007-04-09,NEW,ARS,0,-1
Premier League,2006,2007-04-09,WAT,POR,1,-1
Premier League,2006,2007-04-14,ARS,BOLN,1,1
Premier League,2006,2007-04-14,MANC,LIVP,0,-1
Premier League,2006,2007-04-14,MID,AVL,-1,-1
Premier League,2006,2007-04-14,POR,NEW,1,1
Premier League,2006,2007-04-14,REA,FUL,1,1
Premier League,2006,2007-04-14,SHU,WHU,1,-1
Premier League,2006,2007-04-15,EVE,CHA,1,1
Premier League,2006,2007-04-15,WIG,TOT,0,-1
Premier League,2006,2007-04-17,ARS,MANC,1,1
Premier League,2006,2007-04-17,MANU,SHU,1,1
Premier League,2006,2007-04-18,BLBN,WAT,1,1
Premier League,2006,2007-04-18,LIVP,MID,1,1
Premier League,2006,2007-04-18,WHU,CHE,-1,-1
Premier League,2006,2007-04-21,BOLN,REA,-1,1
Premier League,2006,2007-04-21,CHA,SHU,0,-1
Premier League,2006,2007-04-21,FUL,BLBN,0,-1
Premier League,2006,2007-04-21,LIVP,WIG,1,1
Premier League,2006,2007-04-21,MANU,MID,0,1
Premier League,2006,2007-04-21,TOT,ARS,0,-1
Premier League,2006,2007-04-21,WAT,MANC,0,-1
Premier League,2006,2007-04-21,WHU,EVE,1,-1
Premier League,2006,2007-04-22,AVL,POR,0,-1
Premier League,2006,2007-04-22,NEW,CHE,0,-1
Premier League,2006,2007-04-28,BLBN,CHA,1,1
Premier League,2006,2007-04-28,CHE,BOLN,0,1
Premier League,2006,2007-04-28,EVE,MANU,-1,-1
Premier League,2006,2007-04-28,MANC,AVL,-1,-1
Premier League,2006,2007-04-28,MID,TOT,-1,-1
Premier League,2006,2007-04-28,POR,LIVP,1,-1
Premier League,2006,2007-04-28,SHU,WAT,1,1
Premier League,2006,2007-04-28,WIG,WHU,-1,-1
Premier League,2006,2007-04-29,ARS,FUL,1,1
Premier League,2006,2007-04-30,REA,NEW,1,1
Premier League,2006,2007-05-05,AVL,SHU,1,1
Premier League,2006,2007-05-05,EVE,POR,1,1
Premier League,2006,2007-05-05,FUL,LIVP,1,-1
Premier League,2006,2007-05-05,MANC,MANU,-1,-1
Premier League,2006,2007-05-05,NEW,BLBN,-1,-1
Premier League,2006,2007-05-05,REA,WAT,-1,1
Premier League,2006,2007-05-05,WHU,BOLN,1,-1
Premier League,2006,2007-05-05,WIG,MID,-1,-1
Premier League,2006,2007-05-06,ARS,CHE,0,-1
Premier League,2006,2007-05-07,CHA,TOT,-1,-1
Premier League,2006,2007-05-09,CHE,MANU,0,-1
Premier League,2006,2007-05-10,TOT,BLBN,0,1
Premier League,2006,2007-05-13,BLBN,REA,0,-1
Premier League,2006,2007-05-13,BOLN,AVL,0,1
Premier League,2006,2007-05-13,CHE,EVE,0,1
Premier League,2006,2007-05-13,LIVP,CHA,0,1
Premier League,2006,2007-05-13,MANU,WHU,-1,1
Premier League,2006,2007-05-13,MID,FUL,1,1
Premier League,2006,2007-05-13,POR,ARS,0,-1
Premier League,2006,2007-05-13,SHU,WIG,-1,-1
Premier League,2006,2007-05-13,TOT,MANC,1,1
Premier League,2006,2007-05-13,WAT,NEW,0,-1
Premier League,2007,2007-08-11,AVL,LIVP,-1,-1
Premier League,2007,2007-08-11,BOLN,NEW,-1,-1
Premier League,2007,2007-08-11,DER,POR,0,-1
Premier League,2007,2007-08-11,EVE,WIG,1,1
Premier League,2007,2007-08-11,MID,BLBN,-1,-1
Premier League,2007,2007-08-11,SUN,TOT,1,-1
Premier League,2007,2007-08-11,WHU,MANC,-1,-1
Premier League,2007,2007-08-12,ARS,FUL,1,1
Premier League,2007,2007-08-12,CHE,BIR,1,1
Premier League,2007,2007-08-12,MANU,REA,0,1
Premier League,2007,2007-08-14,TOT,EVE,-1,-1
Premier League,2007,2007-08-15,BIR,SUN,0,-1
Premier League,2007,2007-08-15,FUL,BOLN,1,-1
Premier League,2007,2007-08-15,MANC,DER,1,1
Premier League,2007,2007-08-15,POR,MANU,0,-1
Premier League,2007,2007-08-15,REA,CHE,-1,-1
Premier League,2007,2007-08-15,WIG,MID,1,-1
Premier League,2007,2007-08-18,BIR,WHU,-1,-1
Premier League,2007,2007-08-18,FUL,MID,-1,-1
Premier League,2007,2007-08-18,NEW,AVL,0,-1
Premier League,2007,2007-08-18,POR,BOLN,1,1
Premier League,2007,2007-08-18,REA,EVE,1,-1
Premier League,2007,2007-08-18,TOT,DER,1,1
Premier League,2007,2007-08-18,WIG,SUN,1,1
Premier League,2007,2007-08-19,BLBN,ARS,0,-1
Premier League,2007,2007-08-19,LIVP,CHE,0,-1
Premier League,2007,2007-08-19,MANC,MANU,1,-1
Premier League,2007,2007-08-25,ARS,MANC,1,1
Premier League,2007,2007-08-25,AVL,FUL,1,1
Premier League,2007,2007-08-25,BOLN,REA,1,1
Premier League,2007,2007-08-25,CHE,POR,1,1
Premier League,2007,2007-08-25,DER,BIR,-1,-1
Premier League,2007,2007-08-25,EVE,BLBN,0,1
Premier League,2007,2007-08-25,SUN,LIVP,-1,-1
Premier League,2007,2007-08-25,WHU,WIG,0,1
Premier League,2007,2007-08-26,MANU,TOT,1,1
Premier League,2007,2007-08-26,MID,NEW,0,-1
Premier League,2007,2007-09-01,BOLN,EVE,-1,-1
Premier League,2007,2007-09-01,FUL,TOT,0,-1
Premier League,2007,2007-09-01,LIVP,DER,1,1
Premier League,2007,2007-09-01,MANU,SUN,1,1
Premier League,2007,2007-09-01,MID,BIR,1,1
Premier League,2007,2007-09-01,NEW,WIG,1,1
Premier League,2007,2007-09-01,REA,WHU,-1,-1
Premier League,2007,2007-09-02,ARS,POR,1,1
Premier League,2007,2007-09-02,AVL,CHE,1,-1
Premier League,2007,2007-09-02,BLBN,MANC,1,1
Premier League,2007,2007-09-15,BIR,BOLN,1,-1
Premier League,2007,2007-09-15,CHE,BLBN,0,1
Premier League,2007,2007-09-15,EVE,MANU,-1,-1
Premier League,2007,2007-09-15,POR,LIVP,0,-1
Premier League,2007,2007-09-15,SUN,REA,1,1
Premier League,2007,2007-09-15,TOT,ARS,-1,-1
Premier League,2007,2007-09-15,WHU,MID,1,1
Premier League,2007,2007-09-15,WIG,FUL,0,1
Premier League,2007,2007-09-16,MANC,AVL,1,-1
Premier League,2007,2007-09-17,DER,NEW,1,-1
Premier League,2007,2007-09-22,ARS,DER,1,1
Premier League,2007,2007-09-22,FUL,MANC,0,-1
Premier League,2007,2007-09-22,LIVP,BIR,0,1
Premier League,2007,2007-09-22,MID,SUN,0,1
Premier League,2007,2007-09-22,REA,WIG,1,-1
Premier League,2007,2007-09-23,AVL,EVE,1,-1
Premier League,2007,2007-09-23,BLBN,POR,-1,1
Premier League,2007,2007-09-23,BOLN,TOT,0,-1
Premier League,2007,2007-09-23,MANU,CHE,1,1
Premier League,2007,2007-09-23,NEW,WHU,1,-1
Premier League,2007,2007-09-29,BIR,MANU,-1,-1
Premier League,2007,2007-09-29,CHE,FUL,0,1
Premier League,2007,2007-09-29,DER,BOLN,0,-1
Premier League,2007,2007-09-29,MANC,NEW,1,1
Premier League,2007,2007-09-29,POR,REA,1,1
Premier League,2007,2007-09-29,SUN,BLBN,-1,-1
Premier League,2007,2007-09-29,WHU,ARS,-1,-1
Premier League,2007,2007-09-29,WIG,LIVP,-1,-1
Premier League,2007,2007-09-30,EVE,MID,1,1
Premier League,2007,2007-10-01,TOT,AVL,0,-1
Premier League,2007,2007-10-06,AVL,WHU,1,1
Premier League,2007,2007-10-06,MANU,WIG,1,1
Premier League,2007,2007-10-07,ARS,SUN,1,1
Premier League,2007,2007-10-07,BLBN,BIR,1,1
Premier League,2007,2007-10-07,BOLN,CHE,-1,-1
Premier League,2007,2007-10-07,FUL,POR,-1,-1
Premier League,2007,2007-10-07,LIVP,TOT,0,1
Premier League,2007,2007-10-07,MANC,MID,1,1
Premier League,2007,2007-10-07,NEW,EVE,1,-1
Premier League,2007,2007-10-07,REA,DER,1,1
Premier League,2007,2007-10-20,ARS,BOLN,1,1
Premier League,2007,2007-10-20,AVL,MANU,-1,-1
Premier League,2007,2007-10-20,BLBN,REA,1,1
Premier League,2007,2007-10-20,EVE,LIVP,-1,-1
Premier League,2007,2007-10-20,FUL,DER,0,1
Premier League,2007,2007-10-20,MANC,BIR,1,1
Premier League,2007,2007-10-20,MID,CHE,-1,-1
Premier League,2007,2007-10-20,WIG,POR,-1,-1
Premier League,2007,2007-10-21,WHU,SUN,1,1
Premier League,2007,2007-10-22,NEW,TOT,1,-1
Premier League,2007,2007-10-27,BIR,WIG,1,-1
Premier League,2007,2007-10-27,CHE,MANC,1,1
Premier League,2007,2007-10-27,MANU,MID,1,1
Premier League,2007,2007-10-27,POR,WHU,0,1
Premier League,2007,2007-10-27,REA,NEW,1,-1
Premier League,2007,2007-10-27,SUN,FUL,0,1
Premier League,2007,2007-10-28,BOLN,AVL,0,-1
Premier League,2007,2007-10-28,DER,EVE,-1,-1
Premier League,2007,2007-10-28,LIVP,ARS,0,-1
Premier League,2007,2007-10-28,TOT,BLBN,-1,-1
Premier League,2007,2007-11-03,ARS,MANU,0,-1
Premier League,2007,2007-11-03,AVL,DER,1,1
Premier League,2007,2007-11-03,BLBN,LIVP,0,-1
Premier League,2007,2007-11-03,EVE,BIR,1,1
Premier League,2007,2007-11-03,FUL,REA,1,1
Premier League,2007,2007-11-03,MID,TOT,0,-1
Premier League,2007,2007-11-03,NEW,POR,-1,-1
Premier League,2007,2007-11-03,WIG,CHE,-1,-1
Premier League,2007,2007-11-04,WHU,BOLN,0,1
Premier League,2007,2007-11-05,MANC,SUN,1,1
Premier League,2007,2007-11-10,DER,WHU,-1,-1
Premier League,2007,2007-11-10,LIVP,FUL,1,1
Premier League,2007,2007-11-10,SUN,NEW,0,-1
Premier League,2007,2007-11-11,BIR,AVL,-1,-1
Premier League,2007,2007-11-11,BOLN,MID,0,-1
Premier League,2007,2007-11-11,CHE,EVE,0,1
Premier League,2007,2007-11-11,MANU,BLBN,1,1
Premier League,2007,2007-11-11,POR,MANC,0,1
Premier League,2007,2007-11-11,TOT,WIG,1,1
Premier League,2007,2007-11-12,REA,ARS,-1,-1
Premier League,2007,2007-11-24,ARS,WIG,1,1
Premier League,2007,2007-11-24,BIR,POR,-1,-1
Premier League,2007,2007-11-24,BOLN,MANU,1,-1
Premier League,2007,2007-11-24,DER,CHE,-1,-1
Premier League,2007,2007-11-24,EVE,SUN,1,1
Premier League,2007,2007-11-24,MANC,REA,1,1
Premier League,2007,2007-11-24,MID,AVL,-1,-1
Premier League,2007,2007-11-24,NEW,LIVP,-1,-1
Premier League,2007,2007-11-25,FUL,BLBN,0,-1
Premier League,2007,2007-11-25,WHU,TOT,0,1
Premier League,2007,2007-11-28,BLBN,AVL,-1,-1
Premier League,2007,2007-12-01,AVL,ARS,-1,-1
Premier League,2007,2007-12-01,BLBN,NEW,1,1
Premier League,2007,2007-12-01,CHE,WHU,1,1
Premier League,2007,2007-12-01,POR,EVE,0,-1
Premier League,2007,2007-12-01,REA,MID,0,-1
Premier League,2007,2007-12-01,SUN,DER,1,1
Premier League,2007,2007-12-01,WIG,MANC,0,-1
Premier League,2007,2007-12-02,LIVP,BOLN,1,1
Premier League,2007,2007-12-02,TOT,BIR,-1,1
Premier League,2007,2007-12-03,MANU,FUL,1,1
Premier League,2007,2007-12-05,NEW,ARS,0,-1
Premier League,2007,2007-12-08,AVL,POR,-1,1
Premier League,2007,2007-12-08,CHE,SUN,1,1
Premier League,2007,2007-12-08,EVE,FUL,1,1
Premier League,2007,2007-12-08,MANU,DER,1,1
Premier League,2007,2007-12-08,NEW,BIR,1,1
Premier League,2007,2007-12-08,REA,LIVP,1,-1
Premier League,2007,2007-12-09,BLBN,WHU,-1,1
Premier League,2007,2007-12-09,BOLN,WIG,1,-1
Premier League,2007,2007-12-09,MID,ARS,1,-1
Premier League,2007,2007-12-09,TOT,MANC,1,-1
Premier League,2007,2007-12-15,BIR,REA,0,-1
Premier League,2007,2007-12-15,DER,MID,-1,-1
Premier League,2007,2007-12-15,FUL,NEW,-1,-1
Premier League,2007,2007-12-15,MANC,BOLN,1,1
Premier League,2007,2007-12-15,POR,TOT,-1,1
Premier League,2007,2007-12-15,SUN,AVL,0,-1
Premier League,2007,2007-12-15,WHU,EVE,-1,-1
Premier League,2007,2007-12-15,WIG,BLBN,1,-1
Premier League,2007,2007-12-16,ARS,CHE,1,-1
Premier League,2007,2007-12-16,LIVP,MANU,-1,-1
Premier League,2007,2007-12-22,ARS,TOT,1,1
Premier League,2007,2007-12-22,AVL,MANC,0,1
Premier League,2007,2007-12-22,BOLN,BIR,1,1
Premier League,2007,2007-12-22,FUL,WIG,0,-1
Premier League,2007,2007-12-22,LIVP,POR,1,1
Premier League,2007,2007-12-22,MID,WHU,-1,-1
Premier League,2007,2007-12-22,REA,SUN,1,-1
Premier League,2007,2007-12-23,BLBN,CHE,-1,-1
Premier League,2007,2007-12-23,MANU,EVE,1,1
Premier League,2007,2007-12-23,NEW,DER,0,1
Premier League,2007,2007-12-26,BIR,MID,1,-1
Premier League,2007,2007-12-26,CHE,AVL,0,1
Premier League,2007,2007-12-26,DER,LIVP,-1,-1
Premier League,2007,2007-12-26,EVE,BOLN,1,1
Premier League,2007,2007-12-26,POR,ARS,0,-1
Premier League,2007,2007-12-26,SUN,MANU,-1,-1
Premier League,2007,2007-12-26,TOT,FUL,1,1
Premier League,2007,2007-12-26,WHU,REA,0,1
Premier League,2007,2007-12-26,WIG,NEW,1,-1
Premier League,2007,2007-12-27,MANC,BLBN,0,-1
Premier League,2007,2007-12-29,BIR,FUL,0,-1
Premier League,2007,2007-12-29,CHE,NEW,1,1
Premier League,2007,2007-12-29,EVE,ARS,-1,-1
Premier League,2007,2007-12-29,POR,MID,-1,1
Premier League,2007,2007-12-29,SUN,BOLN,1,1
Premier League,2007,2007-12-29,TOT,REA,1,1
Premier League,2007,2007-12-29,WHU,MANU,1,-1
Premier League,2007,2007-12-29,WIG,AVL,-1,-1
Premier League,2007,2007-12-30,DER,BLBN,-1,-1
Premier League,2007,2007-12-30,MANC,LIVP,0,-1
Premier League,2007,2008-01-01,ARS,WHU,1,1
Premier League,2007,2008-01-01,AVL,TOT,1,1
Premier League,2007,2008-01-01,FUL,CHE,-1,-1
Premier League,2007,2008-01-01,MANU,BIR,1,1
Premier League,2007,2008-01-01,MID,EVE,-1,-1
Premier League,2007,2008-01-01,REA,POR,-1,-1
Premier League,2007,2008-01-02,BLBN,SUN,1,1
Premier League,2007,2008-01-02,BOLN,DER,1,1
Premier League,2007,2008-01-02,LIVP,WIG,0,1
Premier League,2007,2008-01-02,NEW,MANC,-1,-1
Premier League,2007,2008-01-12,ARS,BIR,0,1
Premier League,2007,2008-01-12,AVL,REA,1,1
Premier League,2007,2008-01-12,CHE,TOT,1,1
Premier League,2007,2008-01-12,DER,WIG,-1,-1
Premier League,2007,2008-01-12,EVE,MANC,1,1
Premier League,2007,2008-01-12,MANU,NEW,1,1
Premier League,2007,2008-01-12,MID,LIVP,0,-1
Premier League,2007,2008-01-12,WHU,FUL,1,1
Premier League,2007,2008-01-13,BOLN,BLBN,-1,-1
Premier League,2007,2008-01-13,SUN,POR,1,-1
Premier League,2007,2008-01-19,BIR,CHE,-1,-1
Premier League,2007,2008-01-19,BLBN,MID,0,1
Premier League,2007,2008-01-19,FUL,ARS,-1,-1
Premier League,2007,2008-01-19,NEW,BOLN,0,1
Premier League,2007,2008-01-19,POR,DER,1,1
Premier League,2007,2008-01-19,REA,MANU,-1,-1
Premier League,2007,2008-01-19,TOT,SUN,1,1
Premier League,2007,2008-01-20,MANC,WHU,0,1
Premier League,2007,2008-01-20,WIG,EVE,-1,-1
Premier League,2007,2008-01-21,LIVP,AVL,0,1
Premier League,2007,2008-01-26,AVL,BLBN,0,1
Premier League,2007,2008-01-29,ARS,NEW,1,1
Premier League,2007,2008-01-29,BOLN,FUL,0,1
Premier League,2007,2008-01-29,MID,WIG,1,1
Premier League,2007,2008-01-29,SUN,BIR,1,1
Premier League,2007,2008-01-30,CHE,REA,1,1
Premier League,2007,2008-01-30,DER,MANC,0,-1
Premier League,2007,2008-01-30,EVE,TOT,0,1
Premier League,2007,2008-01-30,MANU,POR,1,1
Premier League,2007,2008-01-30,WHU,LIVP,1,-1
Premier League,2007,2008-02-02,BIR,DER,0,1
Premier League,2007,2008-02-02,BLBN,EVE,0,-1
Premier League,2007,2008-02-02,LIVP,SUN,1,1
Premier League,2007,2008-02-02,MANC,ARS,-1,-1
Premier League,2007,2008-02-02,POR,CHE,0,-1
Premier League,2007,2008-02-02,REA,BOLN,-1,-1
Premier League,2007,2008-02-02,TOT,MANU,0,-1
Premier League,2007,2008-02-02,WIG,WHU,1,-1
Premier League,2007,2008-02-03,FUL,AVL,1,-1
Premier League,2007,2008-02-03,NEW,MID,0,1
Premier League,2007,2008-02-09,AVL,NEW,1,1
Premier League,2007,2008-02-09,BOLN,POR,-1,-1
Premier League,2007,2008-02-09,DER,TOT,-1,-1
Premier League,2007,2008-02-09,EVE,REA,1,1
Premier League,2007,2008-02-09,MID,FUL,1,1
Premier League,2007,2008-02-09,SUN,WIG,1,-1
Premier League,2007,2008-02-09,WHU,BIR,0,1
Premier League,2007,2008-02-10,CHE,LIVP,0,1
Premier League,2007,2008-02-10,MANU,MANC,-1,1
Premier League,2007,2008-02-11,ARS,BLBN,1,1
Premier League,2007,2008-02-23,BIR,ARS,0,-1
Premier League,2007,2008-02-23,FUL,WHU,-1,-1
Premier League,2007,2008-02-23,LIVP,MID,1,1
Premier League,2007,2008-02-23,NEW,MANU,-1,-1
Premier League,2007,2008-02-23,POR,SUN,1,1
Premier League,2007,2008-02-23,WIG,DER,1,1
Premier League,2007,2008-02-24,BLBN,BOLN,1,1
Premier League,2007,2008-02-24,REA,AVL,-1,-1
Premier League,2007,2008-02-25,MANC,EVE,-1,-1
Premier League,2007,2008-03-01,ARS,AVL,0,1
Premier League,2007,2008-03-01,BIR,TOT,1,-1
Premier League,2007,2008-03-01,DER,SUN,0,-1
Premier League,2007,2008-03-01,FUL,MANU,-1,-1
Premier League,2007,2008-03-01,MANC,WIG,0,1
Premier League,2007,2008-03-01,MID,REA,-1,1
Premier League,2007,2008-03-01,NEW,BLBN,-1,-1
Premier League,2007,2008-03-01,WHU,CHE,-1,-1
Premier League,2007,2008-03-02,BOLN,LIVP,-1,-1
Premier League,2007,2008-03-02,EVE,POR,1,1
Premier League,2007,2008-03-05,LIVP,WHU,1,1
Premier League,2007,2008-03-08,BLBN,FUL,0,1
Premier League,2007,2008-03-08,LIVP,NEW,1,1
Premier League,2007,2008-03-08,REA,MANC,1,-1
Premier League,2007,2008-03-09,SUN,EVE,-1,-1
Premier League,2007,2008-03-09,TOT,WHU,1,-1
Premier League,2007,2008-03-09,WIG,ARS,0,-1
Premier League,2007,2008-03-12,AVL,MID,0,1
Premier League,2007,2008-03-12,CHE,DER,1,1
Premier League,2007,2008-03-12,POR,BIR,1,1
Premier League,2007,2008-03-15,ARS,MID,0,1
Premier League,2007,2008-03-15,DER,MANU,-1,-1
Premier League,2007,2008-03-15,LIVP,REA,1,1
Premier League,2007,2008-03-15,POR,AVL,1,-1
Premier League,2007,2008-03-15,SUN,CHE,-1,-1
Premier League,2007,2008-03-15,WHU,BLBN,1,-1
Premier League,2007,2008-03-16,FUL,EVE,1,-1
Premier League,2007,2008-03-16,MANC,TOT,1,1
Premier League,2007,2008-03-16,WIG,BOLN,1,1
Premier League,2007,2008-03-17,BIR,NEW,0,-1
Premier League,2007,2008-03-19,MANU,BOLN,1,1
Premier League,2007,2008-03-19,TOT,CHE,0,-1
Premier League,2007,2008-03-22,AVL,SUN,-1,1
Premier League,2007,2008-03-22,BLBN,WIG,1,1
Premier League,2007,2008-03-22,BOLN,MANC,0,-1
Premier League,2007,2008-03-22,EVE,WHU,0,1
Premier League,2007,2008-03-22,MID,DER,1,1
Premier League,2007,2008-03-22,NEW,FUL,1,1
Premier League,2007,2008-03-22,REA,BIR,1,1
Premier League,2007,2008-03-22,TOT,POR,1,-1
Premier League,2007,2008-03-23,CHE,ARS,1,1
Premier League,2007,2008-03-23,MANU,LIVP,1,1
Premier League,2007,2008-03-29,BIR,MANC,1,-1
Premier League,2007,2008-03-29,BOLN,ARS,-1,-1
Premier League,2007,2008-03-29,DER,FUL,0,-1
Premier League,2007,2008-03-29,MANU,AVL,1,1
Premier League,2007,2008-03-29,POR,WIG,1,1
Premier League,2007,2008-03-29,REA,BLBN,0,-1
Premier League,2007,2008-03-29,SUN,WHU,1,-1
Premier League,2007,2008-03-30,CHE,MID,1,1
Premier League,2007,2008-03-30,LIVP,EVE,1,1
Premier League,2007,2008-03-30,TOT,NEW,-1,1
Premier League,2007,2008-04-05,ARS,LIVP,0,1
Premier League,2007,2008-04-05,AVL,BOLN,1,1
Premier League,2007,2008-04-05,BLBN,TOT,0,1
Premier League,2007,2008-04-05,FUL,SUN,-1,-1
Premier League,2007,2008-04-05,MANC,CHE,-1,-1
Premier League,2007,2008-04-05,NEW,REA,1,1
Premier League,2007,2008-04-05,WIG,BIR,1,1
Premier League,2007,2008-04-06,EVE,DER,1,1
Premier League,2007,2008-04-06,MID,MANU,0,-1
Premier League,2007,2008-04-08,WHU,POR,-1,-1
Premier League,2007,2008-04-12,BIR,EVE,0,-1
Premier League,2007,2008-04-12,BOLN,WHU,1,-1
Premier League,2007,2008-04-12,DER,AVL,-1,-1
Premier League,2007,2008-04-12,POR,NEW,0,1
Premier League,2007,2008-04-12,REA,FUL,-1,-1
Premier League,2007,2008-04-12,SUN,MANC,-1,-1
Premier League,2007,2008-04-12,TOT,MID,0,1
Premier League,2007,2008-04-13,LIVP,BLBN,1,1
Premier League,2007,2008-04-13,MANU,ARS,1,1
Premier League,2007,2008-04-14,CHE,WIG,0,1
Premier League,2007,2008-04-17,EVE,CHE,-1,-1
Premier League,2007,2008-04-19,ARS,REA,1,1
Premier League,2007,2008-04-19,BLBN,MANU,0,-1
Premier League,2007,2008-04-19,FUL,LIVP,-1,-1
Premier League,2007,2008-04-19,MID,BOLN,-1,1
Premier League,2007,2008-04-19,WHU,DER,1,1
Premier League,2007,2008-04-19,WIG,TOT,0,-1
Premier League,2007,2008-04-20,AVL,BIR,1,1
Premier League,2007,2008-04-20,MANC,POR,1,-1
Premier League,2007,2008-04-20,NEW,SUN,1,1
Premier League,2007,2008-04-26,BIR,LIVP,0,-1
Premier League,2007,2008-04-26,CHE,MANU,1,-1
Premier League,2007,2008-04-26,MANC,FUL,-1,1
Premier League,2007,2008-04-26,SUN,MID,1,-1
Premier League,2007,2008-04-26,TOT,BOLN,0,1
Premier League,2007,2008-04-26,WHU,NEW,0,1
Premier League,2007,2008-04-26,WIG,REA,0,1
Premier League,2007,2008-04-27,EVE,AVL,0,1
Premier League,2007,2008-04-27,POR,BLBN,-1,-1
Premier League,2007,2008-04-28,DER,ARS,-1,-1
Premier League,2007,2008-05-03,AVL,WIG,-1,1
Premier League,2007,2008-05-03,BLBN,DER,1,1
Premier League,2007,2008-05-03,BOLN,SUN,1,-1
Premier League,2007,2008-05-03,FUL,BIR,1,1
Premier League,2007,2008-05-03,MANU,WHU,1,1
Premier League,2007,2008-05-03,MID,POR,1,-1
Premier League,2007,2008-05-03,REA,TOT,-1,-1
Premier League,2007,2008-05-04,ARS,EVE,1,1
Premier League,2007,2008-05-04,LIVP,MANC,1,1
Premier League,2007,2008-05-05,NEW,CHE,-1,-1
Premier League,2007,2008-05-11,BIR,BLBN,1,-1
Premier League,2007,2008-05-11,CHE,BOLN,0,1
Premier League,2007,2008-05-11,DER,REA,-1,-1
Premier League,2007,2008-05-11,EVE,NEW,1,1
Premier League,2007,2008-05-11,MID,MANC,1,-1
Premier League,2007,2008-05-11,POR,FUL,-1,1
Premier League,2007,2008-05-11,SUN,ARS,-1,-1
Premier League,2007,2008-05-11,TOT,LIVP,-1,-1
Premier League,2007,2008-05-11,WHU,AVL,0,-1
Premier League,2007,2008-05-11,WIG,MANU,-1,-1
Premier League,2008,2008-08-16,ARS,WBA,1,1
Premier League,2008,2008-08-16,BOLN,STO,1,-1
Premier League,2008,2008-08-16,EVE,BLBN,-1,1
Premier League,2008,2008-08-16,HUL,FUL,1,-1
