season,team,rank,simulation_seed
2019,KOL,6,7
2019,WOB,7,7
2019,EINF,8,7
2019,HERT,9,7
2019,AUG,10,7
2019,WERB,11,7
2019,SCH,12,7
2019,FORD,13,7
2019,PAD,14,7
2019,RBL,15,7
2019,LEVK,16,7
2019,BAY,17,7
2019,MAI,18,7
2020,DOR,1,7
2020,MAI,2,7
2020,M'G,3,7
2020,AUG,4,7
2020,RBL,5,7
2020,EINF,6,7
2020,HOF,7,7
2020,BAY,8,7
2020,SCH,9,7
2020,LEVK,10,7
2020,HERT,11,7
2020,STU,12,7
2020,KOL,13,7
2020,WOB,14,7
2020,FRE,15,7
2020,WERB,16,7
2020,BIE,17,7
2020,UNI,18,7
2021,FRE,1,7
2021,DOR,2,7
2021,UNI,3,7
2021,KOL,4,7
2021,WOB,5,7
2021,MAI,6,7
2021,BIE,7,7
2021,AUG,8,7
2021,HOF,9,7
2021,STU,10,7
2021,M'G,11,7
2021,LEVK,12,7
2021,EINF,13,7
2021,RBL,14,7
2021,HERT,15,7
2021,GREF,16,7
2021,BOC,17,7
2021,BAY,18,7
2022,LEVK,1,7
2022,BOC,2,7
2022,AUG,3,7
2022,RBL,4,7
2022,FRE,5,7
2022,HOF,6,7
2022,DOR,7,7
2022,SCH,8,7
2022,EINF,9,7
2022,WOB,10,7
2022,M'G,11,7
2022,UNI,12,7
2022,HERT,13,7
2022,MAI,14,7
2022,BAY,15,7
2022,KOL,16,7
2022,WERB,17,7
2022,STU,18,7
2023,RBL,1,7
2023,DOR,2,7
2023,DAR,3,7
2023,MAI,4,7
2023,FRE,5,7
2023,KOL,6,7
2023,WOB,7,7
2023,BAY,8,7
2023,WERB,9,7
2023,BOC,10,7
2023,UNI,11,7
2023,M'G,12,7
2023,STU,13,7
2023,EINF,14,7
2023,HEI,15,7
2023,AUG,16,7
2023,HOF,17,7
2023,LEVK,18,7
2024,M'G,1,7
2024,FRE,2,7
2024,WOB,3,7
2024,AUG,4,7
2024,EINF,5,7
2024,HOLK,6,7
2024,STU,7,7
2024,LEVK,8,7
2024,HOF,9,7
2024,BOC,10,7
2024,MAI,11,7
2024,WERB,12,7
2024,UNI,13,7
2024,DOR,14,7
2024,HEI,15,7
2024,RBL,16,7
2024,STP,17,7
2024,BAY,18,7
2004,WOB,1,8
2004,BIE,2,8
2004,HAN,3,8
2004,HAM,4,8
2004,BOC,5,8
2004,BAY,6,8
2004,SCH,7,8
2004,WERB,8,8
2004,HERT,9,8
2004,DOR,10,8
2004,LEVK,11,8
2004,NUR,12,8
2004,MAI,13,8
2004,M'G,14,8
2004,STU,15,8
2004,KAI,16,8
2004,FRE,17,8
2004,HANR,18,8
2005,WERB,1,8
2005,HERT,2,8
2005,KOL,3,8
2005,HAN,4,8
2005,EINF,5,8
2005,BAY,6,8
2005,HAM,7,8
2005,DOR,8,8
2005,NUR,9,8
2005,LEVK,10,8
2005,STU,11,8
2005,M'G,12,8
2005,SCH,13,8
2005,KAI,14,8
2005,BIE,15,8
2005,DUI,16,8
2005,MAI,17,8
2005,WOB,18,8
2006,HERT,1,8
2006,BIE,2,8
2006,COT,3,8
2006,STU,4,8
2006,BAY,5,8
2006,M'G,6,8
2006,MAI,7,8
2006,WOB,8,8
2006,BOC,9,8
2006,LEVK,10,8
2006,SCH,11,8
2006,WERB,12,8
2006,EINF,13,8
2006,DOR,14,8
2006,AAC,15,8
2006,HAN,16,8
2006,NUR,17,8
2006,HAM,18,8
2007,BIE,1,8
2007,WERB,2,8
2007,KAR,3,8
2007,NUR,4,8
2007,BAY,5,8
2007,COT,6,8
2007,HANR,7,8
2007,HAM,8,8
2007,EINF,9,8
2007,DOR,10,8
2007,BOC,11,8
2007,LEVK,12,8
2007,SCH,13,8
2007,HERT,14,8
2007,DUI,15,8
2007,STU,16,8
2007,WOB,17,8
2007,HAN,18,8
2008,BOC,1,8
2008,SCH,2,8
2008,BAY,3,8
2008,WOB,4,8
2008,HERT,5,8
2008,KOL,6,8
2008,M'G,7,8
2008,DOR,8,8
2008,WERB,9,8
2008,STU,10,8
2008,LEVK,11,8
2008,HOF,12,8
2008,KAR,13,8
2008,HAM,14,8
2008,HAN,15,8
2008,EINF,16,8
2008,COT,17,8
2008,BIE,18,8
2009,HAM,1,8
2009,KOL,2,8
2009,MAI,3,8
2009,HAN,4,8
2009,BAY,5,8
2009,M'G,6,8
2009,STU,7,8
2009,SCH,8,8
2009,WERB,9,8
2009,EINF,10,8
2009,LEVK,11,8
2009,BOC,12,8
2009,HERT,13,8
2009,DOR,14,8
2009,WOB,15,8
2009,NUR,16,8
2009,HOF,17,8
2009,FRE,18,8
2010,HAM,1,8
2010,BAY,2,8
2010,WERB,3,8
2010,HAN,4,8
2010,EINF,5,8
2010,STU,6,8
2010,FRE,7,8
2010,HOF,8,8
2010,KAI,9,8
2010,DOR,10,8
2010,MAI,11,8
2010,STP,12,8
2010,NUR,13,8
2010,M'G,14,8
2010,LEVK,15,8
2010,WOB,16,8
2010,KOL,17,8
2010,SCH,18,8
2011,AUG,1,8
2011,KAI,2,8
2011,DOR,3,8
2011,BAY,4,8
2011,STU,5,8
2011,WOB,6,8
2011,WERB,7,8
2011,MAI,8,8
2011,HOF,9,8
2011,NUR,10,8
2011,FRE,11,8
2011,M'G,12,8
2011,HERT,13,8
2011,LEVK,14,8
2011,HAN,15,8
2011,SCH,16,8
2011,HAM,17,8
2011,KOL,18,8
2012,NUR,1,8
2012,DOR,2,8
2012,WOB,3,8
2012,HAN,4,8
2012,FORD,5,8
2012,MAI,6,8
2012,LEVK,7,8
2012,FRE,8,8
2012,HOF,9,8
2012,EINF,10,8
2012,HAM,11,8
2012,SCH,12,8
2012,WERB,13,8
2012,GREF,14,8
2012,AUG,15,8
2012,BAY,16,8
2012,M'G,17,8
2012,STU,18,8
2013,STU,1,8
2013,SCH,2,8
2013,WOB,3,8
2013,BRA,4,8
2013,LEVK,5,8
2013,HOF,6,8
2013,BAY,7,8
2013,DOR,8,8
2013,FRE,9,8
2013,M'G,10,8
2013,NUR,11,8
2013,EINF,12,8
2013,AUG,13,8
2013,MAI,14,8
2013,HERT,15,8
2013,HAN,16,8
2013,WERB,17,8
2013,HAM,18,8
2014,PAD,1,8
2014,STU,2,8
2014,FRE,3,8
2014,AUG,4,8
2014,LEVK,5,8
2014,HAM,6,8
2014,HAN,7,8
2014,SCH,8,8
2014,KOL,9,8
2014,HERT,10,8
2014,EINF,11,8
2014,HOF,12,8
2014,DOR,13,8
2014,MAI,14,8
2014,WOB,15,8
2014,M'G,16,8
2014,WERB,17,8
2014,BAY,18,8
2015,HAN,1,8
2015,SCH,2,8
2015,DAR,3,8
2015,DOR,4,8
2015,WERB,5,8
2015,KOL,6,8
2015,AUG,7,8
2015,HOF,8,8
2015,STU,9,8
2015,LEVK,10,8
2015,WOB,11,8
2015,BAY,12,8
2015,HAM,13,8
2015,ING,14,8
2015,HERT,15,8
2015,M'G,16,8
2015,MAI,17,8
2015,EINF,18,8
2016,AUG,1,8
2016,HAM,2,8
2016,WERB,3,8
2016,M'G,4,8
2016,BAY,5,8
2016,LEVK,6,8
2016,SCH,7,8
2016,RBL,8,8
2016,HERT,9,8
2016,DOR,10,8
2016,DAR,11,8
2016,WOB,12,8
2016,KOL,13,8
2016,EINF,14,8
2016,MAI,15,8
2016,ING,16,8
2016,FRE,17,8
2016,HOF,18,8
2017,AUG,1,8
2017,KOL,2,8
2017,MAI,3,8
2017,HAM,4,8
2017,HERT,5,8
2017,EINF,6,8
2017,FRE,7,8
2017,STU,8,8
2017,HOF,9,8
2017,DOR,10,8
2017,WERB,11,8
2017,RBL,12,8
2017,LEVK,13,8
2017,M'G,14,8
2017,HAN,15,8
2017,BAY,16,8
2017,WOB,17,8
2017,SCH,18,8
2018,HOF,1,8
2018,LEVK,2,8
2018,STU,3,8
2018,DOR,4,8
2018,NUR,5,8
2018,AUG,6,8
2018,FRE,7,8
2018,WOB,8,8
2018,WERB,9,8
2018,HAN,10,8
2018,SCH,11,8
2018,RBL,12,8
2018,FORD,13,8
2018,MAI,14,8
2018,HERT,15,8
2018,EINF,16,8
2018,M'G,17,8
2018,BAY,18,8
2019,KOL,1,8
2019,DOR,2,8
2019,M'G,3,8
2019,UNI,4,8
2019,LEVK,5,8
2019,PAD,6,8
2019,WERB,7,8
2019,RBL,8,8
2019,SCH,9,8
2019,WOB,10,8
2019,HOF,11,8
2019,EINF,12,8
2019,BAY,13,8
2019,HERT,14,8
2019,FRE,15,8
2019,MAI,16,8
2019,FORD,17,8
2019,AUG,18,8
2020,BAY,1,8
2020,MAI,2,8
2020,AUG,3,8
2020,HOF,4,8
2020,BIE,5,8
2020,KOL,6,8
2020,DOR,7,8
2020,RBL,8,8
2020,EINF,9,8
2020,FRE,10,8
2020,STU,11,8
2020,HERT,12,8
2020,UNI,13,8
2020,M'G,14,8
2020,WERB,15,8
2020,LEVK,16,8
2020,SCH,17,8
2020,WOB,18,8
2021,MAI,1,8
2021,UNI,2,8
2021,BOC,3,8
2021,BAY,4,8
2021,WOB,5,8
2021,GREF,6,8
2021,STU,7,8
2021,HOF,8,8
2021,HERT,9,8
2021,BIE,10,8
2021,LEVK,11,8
2021,FRE,12,8
2021,DOR,13,8
2021,AUG,14,8
2021,M'G,15,8
2021,KOL,16,8
2021,EINF,17,8
2021,RBL,18,8
2022,M'G,1,8
2022,EINF,2,8
2022,KOL,3,8
2022,HERT,4,8
2022,WOB,5,8
2022,FRE,6,8
2022,HOF,7,8
2022,BAY,8,8
2022,UNI,9,8
2022,MAI,10,8
2022,DOR,11,8
2022,STU,12,8
2022,AUG,13,8
2022,WERB,14,8
2022,SCH,15,8
2022,LEVK,16,8
2022,BOC,17,8
2022,RBL,18,8
2023,DAR,1,8
2023,HOF,2,8
2023,AUG,3,8
2023,WOB,4,8
2023,BAY,5,8
2023,BOC,6,8
2023,DOR,7,8
2023,LEVK,8,8
2023,EINF,9,8
2023,UNI,10,8
2023,STU,11,8
2023,WERB,12,8
2023,M'G,13,8
2023,KOL,14,8
2023,FRE,15,8
2023,MAI,16,8
2023,HEI,17,8
2023,RBL,18,8
2024,STU,1,8
2024,M'G,2,8
2024,WERB,3,8
2024,FRE,4,8
2024,AUG,5,8
2024,BOC,6,8
2024,UNI,7,8
2024,DOR,8,8
2024,BAY,9,8
2024,HOF,10,8
2024,MAI,11,8
2024,HEI,12,8
2024,LEVK,13,8
2024,RBL,14,8
2024,HOLK,15,8
2024,WOB,16,8
2024,STP,17,8
2024,EINF,18,8
2004,LEVK,1,9
2004,HANR,2,9
2004,HAM,3,9
2004,HERT,4,9
2004,M'G,5,9
2004,SCH,6,9
2004,NUR,7,9
2004,MAI,8,9
2004,BAY,9,9
2004,BOC,10,9
2004,WOB,11,9
2004,BIE,12,9
2004,HAN,13,9
2004,KAI,14,9
2004,DOR,15,9
2004,FRE,16,9
2004,WERB,17,9
2004,STU,18,9
2005,SCH,1,9
2005,BIE,2,9
2005,WERB,3,9
2005,STU,4,9
2005,DOR,5,9
2005,BAY,6,9
2005,NUR,7,9
2005,HAN,8,9
2005,LEVK,9,9
2005,KOL,10,9
2005,KAI,11,9
2005,M'G,12,9
2005,EINF,13,9
2005,HAM,14,9
2005,HERT,15,9
2005,MAI,16,9
2005,DUI,17,9
2005,WOB,18,9
2006,NUR,1,9
2006,COT,2,9
2006,SCH,3,9
2006,WERB,4,9
2006,HAN,5,9
2006,HERT,6,9
2006,MAI,7,9
2006,AAC,8,9
2006,DOR,9,9
2006,BIE,10,9
2006,STU,11,9
2006,BAY,12,9
2006,EINF,13,9
2006,BOC,14,9
2006,LEVK,15,9
2006,M'G,16,9
2006,HAM,17,9
2006,WOB,18,9
2007,DOR,1,9
2007,COT,2,9
2007,DUI,3,9
2007,WOB,4,9
2007,WERB,5,9
2007,HAN,6,9
2007,HANR,7,9
2007,SCH,8,9
2007,HERT,9,9
2007,LEVK,10,9
2007,EINF,11,9
2007,KAR,12,9
2007,NUR,13,9
2007,STU,14,9
2007,BIE,15,9
2007,BOC,16,9
2007,BAY,17,9
2007,HAM,18,9
2008,M'G,1,9
2008,LEVK,2,9
2008,BOC,3,9
2008,DOR,4,9
2008,BIE,5,9
2008,SCH,6,9
2008,STU,7,9
2008,EINF,8,9
2008,HERT,9,9
2008,BAY,10,9
2008,COT,11,9
2008,KAR,12,9
2008,WERB,13,9
2008,HAN,14,9
2008,WOB,15,9
2008,HAM,16,9
2008,KOL,17,9
2008,HOF,18,9
2009,LEVK,1,9
2009,WERB,2,9
2009,HERT,3,9
2009,HOF,4,9
2009,FRE,5,9
2009,SCH,6,9
2009,MAI,7,9
2009,HAN,8,9
2009,STU,9,9
2009,HAM,10,9
2009,DOR,11,9
2009,M'G,12,9
2009,BOC,13,9
2009,WOB,14,9
2009,KOL,15,9
2009,NUR,16,9
2009,BAY,17,9
2009,EINF,18,9
2010,KOL,1,9
2010,NUR,2,9
2010,STP,3,9
2010,HAN,4,9
2010,WOB,5,9
2010,HOF,6,9
2010,HAM,7,9
2010,MAI,8,9
2010,STU,9,9
2010,WERB,10,9
2010,LEVK,11,9
2010,BAY,12,9
2010,FRE,13,9
2010,SCH,14,9
2010,KAI,15,9
2010,EINF,16,9
2010,DOR,17,9
2010,M'G,18,9
2011,BAY,1,9
2011,STU,2,9
2011,FRE,3,9
2011,MAI,4,9
2011,KAI,5,9
2011,WOB,6,9
2011,DOR,7,9
2011,KOL,8,9
2011,HAM,9,9
2011,LEVK,10,9
2011,HERT,11,9
2011,HOF,12,9
2011,HAN,13,9
2011,AUG,14,9
2011,SCH,15,9
2011,M'G,16,9
2011,WERB,17,9
2011,NUR,18,9
2012,DOR,1,9
2012,FORD,2,9
2012,AUG,3,9
2012,GREF,4,9
2012,BAY,5,9
2012,LEVK,6,9
2012,MAI,7,9
2012,HOF,8,9
2012,STU,9,9
2012,SCH,10,9
2012,M'G,11,9
2012,WERB,12,9
2012,NUR,13,9
2012,EINF,14,9
2012,HAM,15,9
2012,FRE,16,9
2012,WOB,17,9
2012,HAN,18,9
2013,BRA,1,9
2013,HAN,2,9
2013,DOR,3,9
2013,EINF,4,9
2013,AUG,5,9
2013,BAY,6,9
2013,HOF,7,9
2013,FRE,8,9
2013,WOB,9,9
2013,HAM,10,9
2013,M'G,11,9
2013,SCH,12,9
2013,WERB,13,9
2013,NUR,14,9
2013,MAI,15,9
2013,HERT,16,9
2013,LEVK,17,9
2013,STU,18,9
2014,PAD,1,9
2014,EINF,2,9
2014,STU,3,9
2014,HERT,4,9
2014,HOF,5,9
2014,HAN,6,9
2014,WOB,7,9
2014,WERB,8,9
2014,LEVK,9,9
2014,M'G,10,9
2014,AUG,11,9
2014,FRE,12,9
2014,DOR,13,9
2014,KOL,14,9
2014,MAI,15,9
2014,SCH,16,9
2014,HAM,17,9
2014,BAY,18,9
2015,SCH,1,9
2015,ING,2,9
2015,AUG,3,9
2015,EINF,4,9
2015,WERB,5,9
2015,STU,6,9
2015,LEVK,7,9
2015,BAY,8,9
2015,WOB,9,9
2015,MAI,10,9
2015,HOF,11,9
2015,HERT,12,9
2015,KOL,13,9
2015,DAR,14,9
2015,HAM,15,9
2015,HAN,16,9
2015,M'G,17,9
2015,DOR,18,9
2016,EINF,1,9
2016,DOR,2,9
2016,WOB,3,9
2016,SCH,4,9
2016,HOF,5,9
2016,MAI,6,9
2016,DAR,7,9
2016,HAM,8,9
2016,FRE,9,9
2016,LEVK,10,9
2016,RBL,11,9
2016,AUG,12,9
2016,BAY,13,9
2016,WERB,14,9
2016,M'G,15,9
2016,ING,16,9
2016,HERT,17,9
2016,KOL,18,9
2017,BAY,1,9
2017,M'G,2,9
2017,AUG,3,9
2017,FRE,4,9
2017,HERT,5,9
2017,MAI,6,9
2017,DOR,7,9
2017,LEVK,8,9
2017,KOL,9,9
2017,WERB,10,9
2017,SCH,11,9
2017,STU,12,9
2017,HOF,13,9
2017,EINF,14,9
2017,HAN,15,9
2017,WOB,16,9
2017,RBL,17,9
2017,HAM,18,9
2018,EINF,1,9
2018,DOR,2,9
2018,AUG,3,9
2018,HERT,4,9
2018,M'G,5,9
2018,STU,6,9
2018,RBL,7,9
2018,LEVK,8,9
2018,WERB,9,9
2018,SCH,10,9
2018,BAY,11,9
2018,FRE,12,9
2018,MAI,13,9
2018,NUR,14,9
2018,HAN,15,9
2018,WOB,16,9
2018,FORD,17,9
2018,HOF,18,9
2019,SCH,1,9
2019,FRE,2,9
2019,HERT,3,9
2019,RBL,4,9
2019,DOR,5,9
2019,AUG,6,9
2019,EINF,7,9
2019,KOL,8,9
2019,HOF,9,9
2019,MAI,10,9
2019,LEVK,11,9
2019,WERB,12,9
2019,WOB,13,9
2019,FORD,14,9
2019,BAY,15,9
2019,PAD,16,9
2019,UNI,17,9
2019,M'G,18,9
2020,WOB,1,9
2020,RBL,2,9
2020,MAI,3,9
2020,SCH,4,9
2020,STU,5,9
2020,WERB,6,9
2020,BIE,7,9
2020,UNI,8,9
2020,EINF,9,9
2020,FRE,10,9
2020,HOF,11,9
2020,HERT,12,9
2020,LEVK,13,9
2020,KOL,14,9
2020,BAY,15,9
2020,DOR,16,9
2020,AUG,17,9
2020,M'G,18,9
2021,WOB,1,9
2021,MAI,2,9
2021,FRE,3,9
2021,BIE,4,9
2021,LEVK,5,9
2021,AUG,6,9
2021,HERT,7,9
2021,UNI,8,9
2021,RBL,9,9
2021,M'G,10,9
2021,HOF,11,9
2021,EINF,12,9
2021,BAY,13,9
2021,KOL,14,9
2021,BOC,15,9
2021,GREF,16,9
2021,DOR,17,9
2021,STU,18,9
2022,FRE,1,9
2022,M'G,2,9
2022,HOF,3,9
2022,RBL,4,9
2022,BAY,5,9
2022,HERT,6,9
2022,KOL,7,9
2022,DOR,8,9
2022,EINF,9,9
2022,UNI,10,9
2022,AUG,11,9
2022,WOB,12,9
2022,STU,13,9
2022,WERB,14,9
2022,MAI,15,9
2022,LEVK,16,9
2022,SCH,17,9
2022,BOC,18,9
2023,MAI,1,9
2023,EINF,2,9
2023,WOB,3,9
2023,LEVK,4,9
2023,BAY,5,9
2023,WERB,6,9
2023,FRE,7,9
2023,M'G,8,9
2023,STU,9,9
2023,AUG,10,9
2023,DOR,11,9
2023,HOF,12,9
2023,BOC,13,9
2023,HEI,14,9
2023,KOL,15,9
2023,UNI,16,9
2023,RBL,17,9
2023,DAR,18,9
2024,FRE,1,9
2024,HOF,2,9
2024,HEI,3,9
2024,WERB,4,9
2024,BOC,5,9
2024,UNI,6,9
2024,EINF,7,9
2024,BAY,8,9
2024,STU,9,9
2024,WOB,10,9
2024,LEVK,11,9
2024,HOLK,12,9
2024,M'G,13,9
2024,RBL,14,9
2024,STP,15,9
2024,MAI,16,9
2024,DOR,17,9
2024,AUG,18,9
2004,STU,1,10
2004,DOR,2,10
2004,HERT,3,10
2004,LEVK,4,10
2004,KAI,5,10
2004,FRE,6,10
2004,MAI,7,10
2004,HAM,8,10
2004,WERB,9,10
2004,NUR,10,10
2004,BIE,11,10
2004,HAN,12,10
2004,HANR,13,10
2004,WOB,14,10
2004,SCH,15,10
2004,BOC,16,10
2004,M'G,17,10
2004,BAY,18,10
2005,HERT,1,10
2005,STU,2,10
2005,HAN,3,10
2005,KOL,4,10
2005,LEVK,5,10
2005,WOB,6,10
2005,EINF,7,10
2005,SCH,8,10
2005,HAM,9,10
2005,DOR,10,10
2005,BAY,11,10
2005,M'G,12,10
2005,WERB,13,10
2005,NUR,14,10
2005,MAI,15,10
2005,DUI,16,10
2005,BIE,17,10
2005,KAI,18,10
2006,BAY,1,10
2006,AAC,2,10
2006,DOR,3,10
2006,SCH,4,10
2006,MAI,5,10
2006,LEVK,6,10
2006,HAM,7,10
2006,BIE,8,10
2006,WOB,9,10
2006,EINF,10,10
2006,NUR,11,10
2006,HERT,12,10
2006,COT,13,10
2006,WERB,14,10
2006,STU,15,10
2006,M'G,16,10
2006,BOC,17,10
2006,HAN,18,10
2007,COT,1,10
2007,SCH,2,10
2007,BIE,3,10
2007,DOR,4,10
2007,WOB,5,10
2007,KAR,6,10
2007,NUR,7,10
2007,EINF,8,10
2007,LEVK,9,10
2007,STU,10,10
2007,HERT,11,10
2007,DUI,12,10
2007,HAM,13,10
2007,WERB,14,10
2007,BOC,15,10
2007,BAY,16,10
2007,HAN,17,10
2007,HANR,18,10
2008,HOF,1,10
2008,KOL,2,10
2008,BOC,3,10
2008,HAN,4,10
2008,M'G,5,10
2008,WOB,6,10
2008,LEVK,7,10
2008,SCH,8,10
2008,BIE,9,10
2008,DOR,10,10
2008,STU,11,10
2008,EINF,12,10
2008,COT,13,10
2008,HERT,14,10
2008,HAM,15,10
2008,KAR,16,10
2008,BAY,17,10
2008,WERB,18,10
2009,MAI,1,10
2009,BAY,2,10
2009,NUR,3,10
2009,FRE,4,10
2009,SCH,5,10
2009,WOB,6,10
2009,HOF,7,10
2009,BOC,8,10
2009,HAN,9,10
2009,STU,10,10
2009,LEVK,11,10
2009,M'G,12,10
2009,HERT,13,10
2009,DOR,14,10
2009,KOL,15,10
2009,EINF,16,10
2009,HAM,17,10
2009,WERB,18,10
2010,KAI,1,10
2010,HOF,2,10
2010,WOB,3,10
2010,FRE,4,10
2010,LEVK,5,10
2010,STU,6,10
2010,EINF,7,10
2010,KOL,8,10
2010,MAI,9,10
2010,BAY,10,10
2010,M'G,11,10
2010,DOR,12,10
2010,SCH,13,10
2010,STP,14,10
2010,HAN,15,10
2010,HAM,16,10
2010,NUR,17,10
2010,WERB,18,10
2011,FRE,1,10
2011,SCH,2,10
2011,HOF,3,10
2011,KOL,4,10
2011,WOB,5,10
2011,KAI,6,10
2011,HERT,7,10
2011,WERB,8,10
2011,STU,9,10
2011,AUG,10,10
2011,M'G,11,10
2011,NUR,12,10
2011,MAI,13,10
2011,HAM,14,10
2011,LEVK,15,10
2011,DOR,16,10
2011,HAN,17,10
2011,BAY,18,10
2012,WOB,1,10
2012,HOF,2,10
2012,EINF,3,10
2012,DOR,4,10
2012,FRE,5,10
2012,M'G,6,10
2012,SCH,7,10
2012,STU,8,10
2012,FORD,9,10
2012,MAI,10,10
2012,HAN,11,10
2012,LEVK,12,10
2012,NUR,13,10
2012,BAY,14,10
2012,GREF,15,10
2012,WERB,16,10
2012,HAM,17,10
2012,AUG,18,10
2013,DOR,1,10
2013,BRA,2,10
2013,M'G,3,10
2013,WERB,4,10
2013,WOB,5,10
2013,NUR,6,10
2013,MAI,7,10
2013,EINF,8,10
2013,FRE,9,10
2013,HAN,10,10
2013,AUG,11,10
2013,HOF,12,10
2013,HERT,13,10
2013,SCH,14,10
2013,LEVK,15,10
2013,BAY,16,10
2013,HAM,17,10
2013,STU,18,10
2014,BAY,1,10
2014,MAI,2,10
2014,M'G,3,10
2014,LEVK,4,10
2014,EINF,5,10
2014,HAM,6,10
2014,KOL,7,10
2014,WOB,8,10
2014,WERB,9,10
2014,STU,10,10
2014,FRE,11,10
2014,AUG,12,10
2014,PAD,13,10
2014,HOF,14,10
2014,SCH,15,10
2014,DOR,16,10
2014,HAN,17,10
2014,HERT,18,10
2015,HOF,1,10
2015,SCH,2,10
2015,BAY,3,10
2015,KOL,4,10
2015,WOB,5,10
2015,WERB,6,10
2015,LEVK,7,10
2015,DAR,8,10
2015,HAM,9,10
2015,AUG,10,10
2015,HERT,11,10
2015,HAN,12,10
2015,M'G,13,10
2015,DOR,14,10
2015,MAI,15,10
2015,STU,16,10
2015,EINF,17,10
2015,ING,18,10
2016,BAY,1,10
2016,LEVK,2,10
2016,DAR,3,10
2016,HAM,4,10
2016,FRE,5,10
2016,AUG,6,10
2016,EINF,7,10
2016,WERB,8,10
2016,HERT,9,10
2016,RBL,10,10
2016,KOL,11,10
2016,MAI,12,10
2016,WOB,13,10
2016,M'G,14,10
2016,ING,15,10
2016,DOR,16,10
2016,SCH,17,10
2016,HOF,18,10
2017,HAM,1,10
2017,M'G,2,10
2017,KOL,3,10
2017,LEVK,4,10
2017,HAN,5,10
2017,WOB,6,10
2017,DOR,7,10
2017,SCH,8,10
2017,EINF,9,10
2017,MAI,10,10
2017,HERT,11,10
2017,HOF,12,10
2017,AUG,13,10
2017,WERB,14,10
2017,BAY,15,10
2017,RBL,16,10
2017,FRE,17,10
2017,STU,18,10
2018,FRE,1,10
2018,STU,2,10
2018,SCH,3,10
2018,MAI,4,10
2018,HAN,5,10
2018,WOB,6,10
2018,M'G,7,10
2018,FORD,8,10
2018,RBL,9,10
2018,EINF,10,10
2018,HOF,11,10
2018,AUG,12,10
2018,HERT,13,10
2018,LEVK,14,10
2018,NUR,15,10
2018,WERB,16,10
2018,BAY,17,10
2018,DOR,18,10
2019,FORD,1,10
2019,RBL,2,10
2019,LEVK,3,10
2019,AUG,4,10
2019,PAD,5,10
2019,BAY,6,10
2019,WERB,7,10
2019,FRE,8,10
2019,KOL,9,10
2019,DOR,10,10
2019,HOF,11,10
2019,UNI,12,10
2019,MAI,13,10
2019,M'G,14,10
2019,HERT,15,10
2019,SCH,16,10
2019,WOB,17,10
2019,EINF,18,10
2020,WOB,1,10
2020,HERT,2,10
2020,M'G,3,10
2020,BIE,4,10
2020,WERB,5,10
2020,BAY,6,10
2020,KOL,7,10
2020,MAI,8,10
2020,UNI,9,10
2020,FRE,10,10
2020,LEVK,11,10
2020,EINF,12,10
2020,STU,13,10
2020,SCH,14,10
2020,DOR,15,10
2020,AUG,16,10
2020,HOF,17,10
2020,RBL,18,10
2021,DOR,1,10
2021,HERT,2,10
2021,WOB,3,10
2021,RBL,4,10
2021,KOL,5,10
2021,HOF,6,10
2021,STU,7,10
2021,MAI,8,10
2021,BAY,9,10
2021,BOC,10,10
2021,LEVK,11,10
2021,EINF,12,10
2021,UNI,13,10
2021,FRE,14,10
2021,AUG,15,10
2021,GREF,16,10
2021,BIE,17,10
2021,M'G,18,10
2022,DOR,1,10
2022,WERB,2,10
2022,KOL,3,10
2022,AUG,4,10
2022,STU,5,10
2022,WOB,6,10
2022,BOC,7,10
2022,FRE,8,10
2022,HOF,9,10
2022,M'G,10,10
2022,SCH,11,10
2022,MAI,12,10
2022,RBL,13,10
2022,BAY,14,10
2022,UNI,15,10
2022,EINF,16,10
2022,HERT,17,10
2022,LEVK,18,10
2023,WERB,1,10
2023,DAR,2,10
2023,M'G,3,10
2023,AUG,4,10
2023,EINF,5,10
2023,HEI,6,10
2023,FRE,7,10
2023,BOC,8,10
2023,MAI,9,10
2023,DOR,10,10
2023,BAY,11,10
2023,STU,12,10
2023,KOL,13,10
2023,UNI,14,10
2023,WOB,15,10
2023,LEVK,16,10
2023,RBL,17,10
2023,HOF,18,10
2024,STP,1,10
2024,M'G,2,10
2024,HOF,3,10
2024,BOC,4,10
2024,WOB,5,10
2024,DOR,6,10
2024,LEVK,7,10
2024,MAI,8,10
2024,UNI,9,10
2024,STU,10,10
2024,BAY,11,10
2024,HEI,12,10
2024,HOLK,13,10
2024,AUG,14,10
2024,EINF,15,10
2024,FRE,16,10
2024,RBL,17,10
2024,WERB,18,10
