season,team,rank,simulation_seed
2012,ATHB,16,6
2012,SEV,17,6
2012,RMA,18,6
2012,VLC,19,6
2012,BARC,20,6
2013,BARC,1,6
2013,CEL,2,6
2013,VIL,3,6
2013,MLG,4,6
2013,ATHB,5,6
2013,VLC,6,6
2013,ATHM,7,6
2013,GRA,8,6
2013,RSO,9,6
2013,LEVA,10,6
2013,BET,11,6
2013,ALM,12,6
2013,OSA,13,6
2013,ELC,14,6
2013,VLLD,15,6
2013,GET,16,6
2013,RAYO,17,6
2013,RMA,18,6
2013,SEV,19,6
2013,ESP,20,6
2014,ESP,1,6
2014,ATHB,2,6
2014,VIL,3,6
2014,LAC,4,6
2014,VLC,5,6
2014,RMA,6,6
2014,BARC,7,6
2014,EIB,8,6
2014,ATHM,9,6
2014,RSO,10,6
2014,COR,11,6
2014,GET,12,6
2014,ELC,13,6
2014,LEVA,14,6
2014,ALM,15,6
2014,MLG,16,6
2014,RAYO,17,6
2014,SEV,18,6
2014,CEL,19,6
2014,GRA,20,6
2015,LAC,1,6
2015,VLC,2,6
2015,BET,3,6
2015,VIL,4,6
2015,LEVA,5,6
2015,GRA,6,6
2015,MLG,7,6
2015,RAYO,8,6
2015,GET,9,6
2015,ATHB,10,6
2015,ATHM,11,6
2015,BARC,12,6
2015,SPG,13,6
2015,RMA,14,6
2015,ESP,15,6
2015,RSO,16,6
2015,SEV,17,6
2015,LASP,18,6
2015,CEL,19,6
2015,EIB,20,6
2016,RMA,1,6
2016,VLC,2,6
2016,VIL,3,6
2016,RSO,4,6
2016,CEL,5,6
2016,LASP,6,6
2016,MLG,7,6
2016,BET,8,6
2016,OSA,9,6
2016,BARC,10,6
2016,EIB,11,6
2016,ESP,12,6
2016,ALA,13,6
2016,LEG,14,6
2016,SEV,15,6
2016,ATHM,16,6
2016,LAC,17,6
2016,GRA,18,6
2016,ATHB,19,6
2016,SPG,20,6
2017,RSO,1,6
2017,LAC,2,6
2017,RMA,3,6
2017,BET,4,6
2017,GET,5,6
2017,VLC,6,6
2017,CEL,7,6
2017,MLG,8,6
2017,SEV,9,6
2017,ESP,10,6
2017,LEG,11,6
2017,LASP,12,6
2017,EIB,13,6
2017,ATHB,14,6
2017,ALA,15,6
2017,LEVA,16,6
2017,BARC,17,6
2017,VIL,18,6
2017,GIR,19,6
2017,ATHM,20,6
2018,RMA,1,6
2018,GIR,2,6
2018,EIB,3,6
2018,ATHB,4,6
2018,CEL,5,6
2018,ATHM,6,6
2018,VLC,7,6
2018,BARC,8,6
2018,LEG,9,6
2018,BET,10,6
2018,RAYO,11,6
2018,VLLD,12,6
2018,VIL,13,6
2018,SEV,14,6
2018,HUE,15,6
2018,LEVA,16,6
2018,GET,17,6
2018,ESP,18,6
2018,ALA,19,6
2018,RSO,20,6
2019,CEL,1,6
2019,VLLD,2,6
2019,VLC,3,6
2019,GET,4,6
2019,BARC,5,6
2019,VIL,6,6
2019,MALL,7,6
2019,ALA,8,6
2019,OSA,9,6
2019,LEG,10,6
2019,ATHB,11,6
2019,RSO,12,6
2019,RMA,13,6
2019,LEVA,14,6
2019,ESP,15,6
2019,SEV,16,6
2019,GRA,17,6
2019,ATHM,18,6
2019,BET,19,6
2019,EIB,20,6
2020,ATHM,1,6
2020,VLLD,2,6
2020,HUE,3,6
2020,ATHB,4,6
2020,CEL,5,6
2020,ALA,6,6
2020,BET,7,6
2020,VLC,8,6
2020,BARC,9,6
2020,VIL,10,6
2020,GRA,11,6
2020,SEV,12,6
2020,ELC,13,6
2020,GET,14,6
2020,CAD,15,6
2020,EIB,16,6
2020,OSA,17,6
2020,RSO,18,6
2020,RMA,19,6
2020,LEVA,20,6
2021,BET,1,6
2021,RMA,2,6
2021,ESP,3,6
2021,RSO,4,6
2021,GET,5,6
2021,LEVA,6,6
2021,MALL,7,6
2021,ATHM,8,6
2021,SEV,9,6
2021,CEL,10,6
2021,VIL,11,6
2021,GRA,12,6
2021,ATHB,13,6
2021,ELC,14,6
2021,RAYO,15,6
2021,OSA,16,6
2021,VLC,17,6
2021,BARC,18,6
2021,ALA,19,6
2021,CAD,20,6
2022,BARC,1,6
2022,VLLD,2,6
2022,CEL,3,6
2022,ATHM,4,6
2022,BET,5,6
2022,VLC,6,6
2022,ELC,7,6
2022,RAYO,8,6
2022,SEV,9,6
2022,CAD,10,6
2022,RMA,11,6
2022,GET,12,6
2022,ESP,13,6
2022,GIR,14,6
2022,OSA,15,6
2022,ALM,16,6
2022,RSO,17,6
2022,VIL,18,6
2022,MALL,19,6
2022,ATHB,20,6
2023,GIR,1,6
2023,VIL,2,6
2023,RMA,3,6
2023,GRA,4,6
2023,BARC,5,6
2023,VLC,6,6
2023,GET,7,6
2023,RSO,8,6
2023,SEV,9,6
2023,CEL,10,6
2023,ATHB,11,6
2023,BET,12,6
2023,CAD,13,6
2023,ATHM,14,6
2023,ALM,15,6
2023,LASP,16,6
2023,ALA,17,6
2023,MALL,18,6
2023,RAYO,19,6
2023,OSA,20,6
2024,OSA,1,6
2024,GET,2,6
2024,VLLD,3,6
2024,RSO,4,6
2024,BARC,5,6
2024,LASP,6,6
2024,SEV,7,6
2024,RAYO,8,6
2024,ALA,9,6
2024,VIL,10,6
2024,GIR,11,6
2024,RMA,12,6
2024,LEG,13,6
2024,MALL,14,6
2024,CEL,15,6
2024,BET,16,6
2024,ATHM,17,6
2024,ATHB,18,6
2024,VLC,19,6
2024,ESP,20,6
2000,ATHB,1,7
2000,VLLD,2,7
2000,NUM,3,7
2000,VIL,4,7
2000,ALA,5,7
2000,LAC,6,7
2000,ESP,7,7
2000,OSA,8,7
2000,RSO,9,7
2000,LASP,10,7
2000,SAN,11,7
2000,OVI,12,7
2000,MALL,13,7
2000,MLG,14,7
2000,ZAR,15,7
2000,RAYO,16,7
2000,BARC,17,7
2000,CEL,18,7
2000,RMA,19,7
2000,VLC,20,7
2001,VLC,1,7
2001,OSA,2,7
2001,VIL,3,7
2001,BET,4,7
2001,MLG,5,7
2001,RAYO,6,7
2001,SEV,7,7
2001,RSO,8,7
2001,ALA,9,7
2001,ZAR,10,7
2001,TEN,11,7
2001,ESP,12,7
2001,BARC,13,7
2001,LAC,14,7
2001,MALL,15,7
2001,CEL,16,7
2001,VLLD,17,7
2001,LASP,18,7
2001,ATHB,19,7
2001,RMA,20,7
2002,BARC,1,7
2002,CEL,2,7
2002,ALA,3,7
2002,VLLD,4,7
2002,RAYO,5,7
2002,MALL,6,7
2002,BET,7,7
2002,RMA,8,7
2002,ESP,9,7
2002,RSO,10,7
2002,VIL,11,7
2002,MLG,12,7
2002,VLC,13,7
2002,SAN,14,7
2002,REC,15,7
2002,OSA,16,7
2002,SEV,17,7
2002,ATHB,18,7
2002,LAC,19,7
2002,ATHM,20,7
2003,BARC,1,7
2003,MUR,2,7
2003,BET,3,7
2003,RSO,4,7
2003,MLG,5,7
2003,VLLD,6,7
2003,VIL,7,7
2003,SAN,8,7
2003,RMA,9,7
2003,VLC,10,7
2003,LAC,11,7
2003,ESP,12,7
2003,SEV,13,7
2003,CEL,14,7
2003,MALL,15,7
2003,OSA,16,7
2003,ATHB,17,7
2003,ALB,18,7
2003,ATHM,19,7
2003,ZAR,20,7
2005,BARC,1,7
2005,MLG,2,7
2005,BET,3,7
2005,ATHM,4,7
2005,OSA,5,7
2005,RMA,6,7
2005,ESP,7,7
2005,CAD,8,7
2005,VIL,9,7
2005,GET,10,7
2005,RSO,11,7
2005,SAN,12,7
2005,LAC,13,7
2005,CEL,14,7
2005,ZAR,15,7
2005,ALA,16,7
2005,MALL,17,7
2005,ATHB,18,7
2005,SEV,19,7
2005,VLC,20,7
2007,VLC,1,7
2007,REC,2,7
2007,MUR,3,7
2007,SEV,4,7
2007,ALM,5,7
2007,MALL,6,7
2007,VLLD,7,7
2007,GET,8,7
2007,BET,9,7
2007,VIL,10,7
2007,OSA,11,7
2007,BARC,12,7
2007,LAC,13,7
2007,ZAR,14,7
2007,ESP,15,7
2007,RMA,16,7
2007,SAN,17,7
2007,ATHM,18,7
2007,LEVA,19,7
2007,ATHB,20,7
2008,VIL,1,7
2008,LAC,2,7
2008,ALM,3,7
2008,ATHM,4,7
2008,ESP,5,7
2008,VLC,6,7
2008,RMA,7,7
2008,BET,8,7
2008,REC,9,7
2008,SAN,10,7
2008,NUM,11,7
2008,VLLD,12,7
2008,GET,13,7
2008,MLG,14,7
2008,BARC,15,7
2008,MALL,16,7
2008,OSA,17,7
2008,SPG,18,7
2008,SEV,19,7
2008,ATHB,20,7
2009,ALM,1,7
2009,VLLD,2,7
2009,SPG,3,7
2009,ZAR,4,7
2009,MALL,5,7
2009,BARC,6,7
2009,GET,7,7
2009,ESP,8,7
2009,OSA,9,7
2009,VIL,10,7
2009,LAC,11,7
2009,ATHM,12,7
2009,RMA,13,7
2009,MLG,14,7
2009,VLC,15,7
2009,XER,16,7
2009,SEV,17,7
2009,TEN,18,7
2009,SAN,19,7
2009,ATHB,20,7
2010,LAC,1,7
2010,VLC,2,7
2010,VIL,3,7
2010,SEV,4,7
2010,BARC,5,7
2010,MALL,6,7
2010,ALM,7,7
2010,RMA,8,7
2010,GET,9,7
2010,LEVA,10,7
2010,HERC,11,7
2010,ZAR,12,7
2010,ATHB,13,7
2010,SPG,14,7
2010,SAN,15,7
2010,ATHM,16,7
2010,MLG,17,7
2010,ESP,18,7
2010,RSO,19,7
2010,OSA,20,7
2011,SPG,1,7
2011,ATHB,2,7
2011,VIL,3,7
2011,OSA,4,7
2011,RSO,5,7
2011,ZAR,6,7
2011,GET,7,7
2011,RMA,8,7
2011,SEV,9,7
2011,ESP,10,7
2011,LEVA,11,7
2011,RAYO,12,7
2011,MLG,13,7
2011,MALL,14,7
2011,VLC,15,7
2011,SAN,16,7
2011,ATHM,17,7
2011,BET,18,7
2011,GRA,19,7
2011,BARC,20,7
2012,VLC,1,7
2012,BARC,2,7
2012,BET,3,7
2012,GET,4,7
2012,ATHB,5,7
2012,LEVA,6,7
2012,CEL,7,7
2012,SEV,8,7
2012,VLLD,9,7
2012,ESP,10,7
2012,MALL,11,7
2012,LAC,12,7
2012,MLG,13,7
2012,OSA,14,7
2012,GRA,15,7
2012,RSO,16,7
2012,ZAR,17,7
2012,RMA,18,7
2012,ATHM,19,7
2012,RAYO,20,7
2013,RMA,1,7
2013,RAYO,2,7
2013,ALM,3,7
2013,CEL,4,7
2013,BARC,5,7
2013,ESP,6,7
2013,GRA,7,7
2013,ATHB,8,7
2013,OSA,9,7
2013,LEVA,10,7
2013,MLG,11,7
2013,BET,12,7
2013,RSO,13,7
2013,VIL,14,7
2013,VLC,15,7
2013,ATHM,16,7
2013,GET,17,7
2013,ELC,18,7
2013,VLLD,19,7
2013,SEV,20,7
2014,RAYO,1,7
2014,EIB,2,7
2014,SEV,3,7
2014,GET,4,7
2014,ATHB,5,7
2014,VIL,6,7
2014,ELC,7,7
2014,RMA,8,7
2014,ESP,9,7
2014,RSO,10,7
2014,LAC,11,7
2014,GRA,12,7
2014,BARC,13,7
2014,ATHM,14,7
2014,LEVA,15,7
2014,MLG,16,7
2014,CEL,17,7
2014,COR,18,7
2014,VLC,19,7
2014,ALM,20,7
2015,EIB,1,7
2015,LASP,2,7
2015,ATHB,3,7
2015,RMA,4,7
2015,ATHM,5,7
2015,GRA,6,7
2015,BET,7,7
2015,LEVA,8,7
2015,RAYO,9,7
2015,RSO,10,7
2015,SEV,11,7
2015,VLC,12,7
2015,CEL,13,7
2015,SPG,14,7
2015,VIL,15,7
2015,MLG,16,7
2015,GET,17,7
2015,LAC,18,7
2015,BARC,19,7
2015,ESP,20,7
2016,OSA,1,7
2016,VIL,2,7
2016,SEV,3,7
2016,ATHB,4,7
2016,LAC,5,7
2016,EIB,6,7
2016,ALA,7,7
2016,MLG,8,7
2016,ESP,9,7
2016,CEL,10,7
2016,ATHM,11,7
2016,SPG,12,7
2016,LEG,13,7
2016,RMA,14,7
2016,BET,15,7
2016,LASP,16,7
2016,BARC,17,7
2016,VLC,18,7
2016,GRA,19,7
2016,RSO,20,7
2017,GIR,1,7
2017,RSO,2,7
2017,ALA,3,7
2017,LEVA,4,7
2017,ATHM,5,7
2017,BET,6,7
2017,RMA,7,7
2017,ATHB,8,7
2017,LEG,9,7
2017,LAC,10,7
2017,LASP,11,7
2017,VIL,12,7
2017,MLG,13,7
2017,BARC,14,7
2017,EIB,15,7
2017,ESP,16,7
2017,VLC,17,7
2017,CEL,18,7
2017,SEV,19,7
2017,GET,20,7
2018,LEVA,1,7
2018,SEV,2,7
2018,RAYO,3,7
2018,LEG,4,7
2018,ATHB,5,7
2018,VLC,6,7
2018,VLLD,7,7
2018,GIR,8,7
2018,RSO,9,7
2018,BARC,10,7
2018,ALA,11,7
2018,BET,12,7
2018,EIB,13,7
2018,ATHM,14,7
2018,RMA,15,7
2018,HUE,16,7
2018,ESP,17,7
2018,GET,18,7
2018,VIL,19,7
2018,CEL,20,7
2019,CEL,1,7
2019,BARC,2,7
2019,VLC,3,7
2019,OSA,4,7
2019,GRA,5,7
2019,RSO,6,7
2019,SEV,7,7
2019,BET,8,7
2019,VIL,9,7
2019,ESP,10,7
2019,LEVA,11,7
2019,ALA,12,7
2019,EIB,13,7
2019,RMA,14,7
2019,GET,15,7
2019,ATHM,16,7
2019,LEG,17,7
2019,ATHB,18,7
2019,MALL,19,7
2019,VLLD,20,7
2020,RSO,1,7
2020,VIL,2,7
2020,ALA,3,7
2020,ATHB,4,7
2020,VLLD,5,7
2020,EIB,6,7
2020,GET,7,7
2020,BARC,8,7
2020,GRA,9,7
2020,CEL,10,7
2020,ATHM,11,7
2020,ELC,12,7
2020,BET,13,7
2020,OSA,14,7
2020,LEVA,15,7
2020,SEV,16,7
2020,VLC,17,7
2020,HUE,18,7
2020,CAD,19,7
2020,RMA,20,7
2021,BARC,1,7
2021,LEVA,2,7
2021,ELC,3,7
2021,RAYO,4,7
2021,RMA,5,7
2021,GET,6,7
2021,RSO,7,7
2021,GRA,8,7
2021,ALA,9,7
2021,CEL,10,7
2021,VIL,11,7
2021,SEV,12,7
2021,CAD,13,7
2021,ATHM,14,7
2021,OSA,15,7
2021,BET,16,7
2021,MALL,17,7
2021,ESP,18,7
2021,VLC,19,7
2021,ATHB,20,7
2022,RSO,1,7
2022,BARC,2,7
2022,VIL,3,7
2022,ATHB,4,7
2022,CAD,5,7
2022,RMA,6,7
2022,ESP,7,7
2022,BET,8,7
2022,RAYO,9,7
2022,GIR,10,7
2022,VLC,11,7
2022,CEL,12,7
2022,VLLD,13,7
2022,MALL,14,7
2022,ELC,15,7
2022,ATHM,16,7
2022,OSA,17,7
2022,SEV,18,7
2022,ALM,19,7
2022,GET,20,7
2023,RMA,1,7
2023,VIL,2,7
2023,GET,3,7
2023,CAD,4,7
2023,ATHB,5,7
2023,LASP,6,7
2023,RAYO,7,7
2023,ATHM,8,7
2023,CEL,9,7
2023,BARC,10,7
2023,SEV,11,7
2023,BET,12,7
2023,RSO,13,7
2023,VLC,14,7
2023,OSA,15,7
2023,ALA,16,7
2023,MALL,17,7
2023,GRA,18,7
2023,ALM,19,7
2023,GIR,20,7
2024,SEV,1,7
2024,LEG,2,7
2024,ATHB,3,7
2024,GIR,4,7
2024,VLC,5,7
2024,GET,6,7
2024,VLLD,7,7
2024,BET,8,7
2024,CEL,9,7
2024,BARC,10,7
2024,MALL,11,7
2024,ALA,12,7
2024,ATHM,13,7
2024,LASP,14,7
2024,OSA,15,7
2024,ESP,16,7
2024,RSO,17,7
2024,RAYO,18,7
2024,RMA,19,7
2024,VIL,20,7
2000,RSO,1,8
2000,VLLD,2,8
2000,MLG,3,8
2000,ZAR,4,8
2000,RMA,5,8
2000,NUM,6,8
2000,ESP,7,8
2000,SAN,8,8
2000,LAC,9,8
2000,BARC,10,8
2000,OVI,11,8
2000,ALA,12,8
2000,VLC,13,8
2000,CEL,14,8
2000,ATHB,15,8
2000,OSA,16,8
2000,RAYO,17,8
2000,VIL,18,8
2000,LASP,19,8
2000,MALL,20,8
2001,LAC,1,8
2001,ESP,2,8
2001,ATHB,3,8
2001,MALL,4,8
2001,OSA,5,8
2001,CEL,6,8
2001,TEN,7,8
2001,RSO,8,8
2001,MLG,9,8
2001,ALA,10,8
2001,RAYO,11,8
2001,ZAR,12,8
2001,BET,13,8
2001,VLLD,14,8
2001,RMA,15,8
2001,VLC,16,8
2001,VIL,17,8
2001,SEV,18,8
2001,BARC,19,8
2001,LASP,20,8
2002,ATHM,1,8
2002,OSA,2,8
2002,BET,3,8
2002,LAC,4,8
2002,RMA,5,8
2002,SAN,6,8
2002,VLLD,7,8
2002,ESP,8,8
2002,ALA,9,8
2002,RSO,10,8
2002,ATHB,11,8
2002,BARC,12,8
2002,MALL,13,8
2002,CEL,14,8
2002,VIL,15,8
2002,RAYO,16,8
2002,SEV,17,8
2002,VLC,18,8
2002,REC,19,8
2002,MLG,20,8
2003,LAC,1,8
2003,ALB,2,8
2003,ATHM,3,8
2003,ESP,4,8
2003,MLG,5,8
2003,OSA,6,8
2003,VLC,7,8
2003,SAN,8,8
2003,MALL,9,8
2003,VLLD,10,8
2003,RSO,11,8
2003,CEL,12,8
2003,BET,13,8
2003,VIL,14,8
2003,MUR,15,8
2003,RMA,16,8
2003,SEV,17,8
2003,BARC,18,8
2003,ZAR,19,8
2003,ATHB,20,8
2005,VIL,1,8
2005,OSA,2,8
2005,RSO,3,8
2005,CEL,4,8
2005,ATHM,5,8
2005,BARC,6,8
2005,SAN,7,8
2005,GET,8,8
2005,ATHB,9,8
2005,LAC,10,8
2005,MALL,11,8
2005,VLC,12,8
2005,RMA,13,8
2005,CAD,14,8
2005,MLG,15,8
2005,ALA,16,8
2005,BET,17,8
2005,ZAR,18,8
2005,ESP,19,8
2005,SEV,20,8
2007,ZAR,1,8
2007,ESP,2,8
2007,SAN,3,8
2007,ATHM,4,8
2007,RMA,5,8
2007,MUR,6,8
2007,GET,7,8
2007,LEVA,8,8
2007,ATHB,9,8
2007,VLC,10,8
2007,ALM,11,8
2007,VIL,12,8
2007,BARC,13,8
2007,OSA,14,8
2007,REC,15,8
2007,VLLD,16,8
2007,SEV,17,8
2007,LAC,18,8
2007,MALL,19,8
2007,BET,20,8
2008,ATHM,1,8
2008,SEV,2,8
2008,BET,3,8
2008,REC,4,8
2008,MALL,5,8
2008,SPG,6,8
2008,LAC,7,8
2008,ALM,8,8
2008,OSA,9,8
2008,GET,10,8
2008,VLC,11,8
2008,ATHB,12,8
2008,MLG,13,8
2008,BARC,14,8
2008,ESP,15,8
2008,SAN,16,8
2008,RMA,17,8
2008,NUM,18,8
2008,VLLD,19,8
2008,VIL,20,8
2009,MALL,1,8
2009,ALM,2,8
2009,OSA,3,8
2009,GET,4,8
2009,TEN,5,8
2009,XER,6,8
2009,ESP,7,8
2009,BARC,8,8
2009,SAN,9,8
2009,VLC,10,8
2009,MLG,11,8
2009,RMA,12,8
2009,VIL,13,8
2009,SPG,14,8
2009,SEV,15,8
2009,ATHM,16,8
2009,ATHB,17,8
2009,LAC,18,8
2009,ZAR,19,8
2009,VLLD,20,8
2010,ZAR,1,8
2010,VIL,2,8
2010,ESP,3,8
2010,MLG,4,8
2010,OSA,5,8
2010,ATHB,6,8
2010,ATHM,7,8
2010,SAN,8,8
2010,HERC,9,8
2010,GET,10,8
2010,MALL,11,8
2010,LEVA,12,8
2010,VLC,13,8
2010,SPG,14,8
2010,LAC,15,8
2010,RMA,16,8
2010,BARC,17,8
2010,SEV,18,8
2010,ALM,19,8
2010,RSO,20,8
2011,RAYO,1,8
2011,SAN,2,8
2011,LEVA,3,8
2011,VIL,4,8
2011,GET,5,8
2011,RMA,6,8
2011,OSA,7,8
2011,RSO,8,8
2011,SEV,9,8
2011,ATHM,10,8
2011,BARC,11,8
2011,ESP,12,8
2011,BET,13,8
2011,MLG,14,8
2011,GRA,15,8
2011,ZAR,16,8
2011,ATHB,17,8
2011,VLC,18,8
2011,MALL,19,8
2011,SPG,20,8
2012,SEV,1,8
2012,RAYO,2,8
2012,OSA,3,8
2012,LAC,4,8
2012,VLLD,5,8
2012,CEL,6,8
2012,GET,7,8
2012,RMA,8,8
2012,GRA,9,8
2012,LEVA,10,8
2012,BARC,11,8
2012,ATHM,12,8
2012,VLC,13,8
2012,MLG,14,8
2012,ESP,15,8
2012,ZAR,16,8
2012,MALL,17,8
2012,RSO,18,8
2012,ATHB,19,8
2012,BET,20,8
2013,VIL,1,8
2013,ESP,2,8
2013,ATHM,3,8
2013,SEV,4,8
2013,BARC,5,8
2013,RMA,6,8
2013,MLG,7,8
2013,CEL,8,8
2013,LEVA,9,8
2013,ALM,10,8
2013,BET,11,8
2013,GET,12,8
2013,ATHB,13,8
2013,RAYO,14,8
2013,VLLD,15,8
2013,GRA,16,8
2013,VLC,17,8
2013,RSO,18,8
2013,ELC,19,8
2013,OSA,20,8
2014,RSO,1,8
2014,VIL,2,8
2014,LEVA,3,8
2014,LAC,4,8
2014,COR,5,8
2014,BARC,6,8
2014,CEL,7,8
2014,GET,8,8
2014,ATHM,9,8
2014,MLG,10,8
2014,SEV,11,8
2014,ELC,12,8
2014,ALM,13,8
2014,RMA,14,8
2014,EIB,15,8
2014,VLC,16,8
2014,ATHB,17,8
2014,GRA,18,8
2014,RAYO,19,8
2014,ESP,20,8
2015,ATHB,1,8
2015,CEL,2,8
2015,LAC,3,8
2015,ESP,4,8
2015,EIB,5,8
2015,SPG,6,8
2015,BARC,7,8
2015,VLC,8,8
2015,MLG,9,8
2015,ATHM,10,8
2015,LASP,11,8
2015,BET,12,8
2015,VIL,13,8
2015,GRA,14,8
2015,RSO,15,8
2015,SEV,16,8
2015,RMA,17,8
2015,LEVA,18,8
2015,GET,19,8
2015,RAYO,20,8
2016,SPG,1,8
2016,LEG,2,8
2016,OSA,3,8
2016,MLG,4,8
2016,BET,5,8
2016,ATHB,6,8
2016,EIB,7,8
2016,RSO,8,8
2016,BARC,9,8
2016,ESP,10,8
2016,GRA,11,8
2016,VLC,12,8
2016,LASP,13,8
2016,VIL,14,8
2016,LAC,15,8
2016,ALA,16,8
2016,SEV,17,8
2016,RMA,18,8
2016,CEL,19,8
2016,ATHM,20,8
2017,RSO,1,8
2017,ALA,2,8
2017,BET,3,8
2017,LEG,4,8
2017,GIR,5,8
2017,BARC,6,8
2017,LASP,7,8
2017,EIB,8,8
2017,RMA,9,8
2017,LAC,10,8
2017,SEV,11,8
2017,CEL,12,8
2017,ATHM,13,8
2017,GET,14,8
2017,ESP,15,8
2017,ATHB,16,8
2017,VLC,17,8
2017,MLG,18,8
2017,VIL,19,8
2017,LEVA,20,8
2018,EIB,1,8
2018,GIR,2,8
2018,RMA,3,8
2018,ALA,4,8
2018,SEV,5,8
2018,LEG,6,8
2018,RAYO,7,8
2018,ATHB,8,8
2018,BARC,9,8
2018,CEL,10,8
2018,VLLD,11,8
2018,BET,12,8
2018,GET,13,8
2018,VLC,14,8
2018,HUE,15,8
2018,VIL,16,8
2018,ATHM,17,8
2018,LEVA,18,8
2018,ESP,19,8
2018,RSO,20,8
2019,BET,1,8
2019,SEV,2,8
2019,VIL,3,8
2019,RMA,4,8
2019,OSA,5,8
2019,BARC,6,8
2019,MALL,7,8
2019,GET,8,8
2019,VLC,9,8
2019,VLLD,10,8
2019,CEL,11,8
2019,ALA,12,8
2019,GRA,13,8
2019,ATHM,14,8
2019,EIB,15,8
2019,LEVA,16,8
2019,ESP,17,8
2019,RSO,18,8
2019,ATHB,19,8
2019,LEG,20,8
2020,VIL,1,8
2020,HUE,2,8
2020,ATHM,3,8
2020,GRA,4,8
2020,BET,5,8
2020,SEV,6,8
2020,GET,7,8
2020,ATHB,8,8
2020,RMA,9,8
2020,LEVA,10,8
2020,BARC,11,8
2020,VLLD,12,8
2020,CAD,13,8
2020,ALA,14,8
2020,CEL,15,8
2020,RSO,16,8
2020,EIB,17,8
2020,ELC,18,8
2020,OSA,19,8
2020,VLC,20,8
2021,BARC,1,8
2021,ESP,2,8
2021,CEL,3,8
2021,MALL,4,8
2021,VIL,5,8
2021,OSA,6,8
2021,SEV,7,8
2021,GRA,8,8
2021,BET,9,8
2021,LEVA,10,8
2021,ATHB,11,8
2021,ELC,12,8
2021,ALA,13,8
2021,ATHM,14,8
2021,VLC,15,8
2021,GET,16,8
2021,CAD,17,8
2021,RAYO,18,8
2021,RSO,19,8
2021,RMA,20,8
2022,ELC,1,8
2022,BET,2,8
2022,RSO,3,8
2022,ATHB,4,8
2022,ESP,5,8
2022,ALM,6,8
2022,SEV,7,8
2022,CAD,8,8
2022,BARC,9,8
2022,VIL,10,8
2022,RAYO,11,8
2022,MALL,12,8
2022,ATHM,13,8
2022,VLLD,14,8
2022,CEL,15,8
2022,OSA,16,8
2022,GET,17,8
2022,VLC,18,8
2022,RMA,19,8
2022,GIR,20,8
2023,GIR,1,8
2023,SEV,2,8
2023,OSA,3,8
2023,RSO,4,8
2023,BARC,5,8
2023,ATHM,6,8
2023,MALL,7,8
2023,CEL,8,8
2023,CAD,9,8
2023,RMA,10,8
2023,GET,11,8
2023,ALM,12,8
2023,VLC,13,8
2023,LASP,14,8
2023,GRA,15,8
2023,BET,16,8
2023,VIL,17,8
2023,ATHB,18,8
2023,ALA,19,8
2023,RAYO,20,8
2024,VLLD,1,8
2024,OSA,2,8
2024,GET,3,8
2024,LASP,4,8
2024,VLC,5,8
2024,ATHB,6,8
2024,RSO,7,8
2024,RMA,8,8
2024,RAYO,9,8
2024,VIL,10,8
2024,CEL,11,8
2024,BARC,12,8
2024,GIR,13,8
2024,BET,14,8
2024,SEV,15,8
2024,LEG,16,8
2024,ESP,17,8
2024,ATHM,18,8
2024,MALL,19,8
2024,ALA,20,8
2000,NUM,1,9
2000,RSO,2,9
2000,ALA,3,9
2000,LAC,4,9
2000,SAN,5,9
2000,ESP,6,9
2000,RAYO,7,9
2000,ZAR,8,9
2000,VIL,9,9
2000,CEL,10,9
2000,MLG,11,9
2000,RMA,12,9
2000,VLC,13,9
2000,VLLD,14,9
2000,LASP,15,9
2000,BARC,16,9
2000,MALL,17,9
2000,OVI,18,9
2000,ATHB,19,9
2000,OSA,20,9
2001,ATHB,1,9
2001,VLLD,2,9
2001,LASP,3,9
2001,VIL,4,9
2001,SEV,5,9
2001,RMA,6,9
2001,ALA,7,9
2001,ZAR,8,9
2001,RAYO,9,9
2001,BET,10,9
2001,BARC,11,9
2001,ESP,12,9
2001,MLG,13,9
2001,MALL,14,9
2001,OSA,15,9
2001,CEL,16,9
2001,TEN,17,9
2001,VLC,18,9
2001,RSO,19,9
2001,LAC,20,9
2002,ATHB,1,9
2002,CEL,2,9
2002,RSO,3,9
2002,ATHM,4,9
2002,BET,5,9
2002,BARC,6,9
2002,REC,7,9
2002,VIL,8,9
2002,MLG,9,9
2002,ESP,10,9
2002,OSA,11,9
2002,SAN,12,9
2002,VLLD,13,9
2002,MALL,14,9
2002,VLC,15,9
2002,ALA,16,9
2002,RMA,17,9
2002,RAYO,18,9
2002,LAC,19,9
2002,SEV,20,9
2003,VLLD,1,9
2003,VLC,2,9
2003,SAN,3,9
2003,LAC,4,9
2003,ATHM,5,9
2003,RMA,6,9
2003,ZAR,7,9
2003,VIL,8,9
2003,MLG,9,9
2003,ALB,10,9
2003,ATHB,11,9
2003,BET,12,9
2003,MALL,13,9
2003,BARC,14,9
2003,MUR,15,9
2003,SEV,16,9
2003,CEL,17,9
2003,ESP,18,9
2003,RSO,19,9
2003,OSA,20,9
2005,GET,1,9
2005,RSO,2,9
2005,OSA,3,9
2005,SAN,4,9
2005,RMA,5,9
2005,BARC,6,9
2005,ATHB,7,9
2005,ATHM,8,9
2005,MLG,9,9
2005,ZAR,10,9
2005,ALA,11,9
2005,SEV,12,9
2005,ESP,13,9
