season,team,rank,simulation_seed
2016,CHI,3,6
2016,MIL,4,6
2016,JUV,5,6
2016,ATA,6,6
2016,CRO,7,6
2016,PAL,8,6
2016,LAZ,9,6
2016,EMP,10,6
2016,SAM,11,6
2016,GEN,12,6
2016,SAS,13,6
2016,ROM,14,6
2016,INT,15,6
2016,BOLG,16,6
2016,CAG,17,6
2016,PES,18,6
2016,TOR,19,6
2016,FIO,20,6
2017,VER,1,6
2017,CRO,2,6
2017,INT,3,6
2017,FIO,4,6
2017,TOR,5,6
2017,JUV,6,6
2017,CAG,7,6
2017,CHI,8,6
2017,ROM,9,6
2017,NAP,10,6
2017,SAS,11,6
2017,GEN,12,6
2017,ATA,13,6
2017,BEN,14,6
2017,UDI,15,6
2017,BOLG,16,6
2017,SAM,17,6
2017,SPA,18,6
2017,MIL,19,6
2017,LAZ,20,6
2018,SPA,1,6
2018,BOLG,2,6
2018,CAG,3,6
2018,GEN,4,6
2018,ATA,5,6
2018,MIL,6,6
2018,ROM,7,6
2018,TOR,8,6
2018,UDI,9,6
2018,EMP,10,6
2018,NAP,11,6
2018,FIO,12,6
2018,FRO,13,6
2018,SAM,14,6
2018,INT,15,6
2018,PAR,16,6
2018,CHI,17,6
2018,JUV,18,6
2018,SAS,19,6
2018,LAZ,20,6
2019,JUV,1,6
2019,BOLG,2,6
2019,FIO,3,6
2019,TOR,4,6
2019,ROM,5,6
2019,GEN,6,6
2019,UDI,7,6
2019,ATA,8,6
2019,NAP,9,6
2019,MIL,10,6
2019,SAS,11,6
2019,INT,12,6
2019,PAR,13,6
2019,CAG,14,6
2019,SAM,15,6
2019,LEC,16,6
2019,VER,17,6
2019,BRES,18,6
2019,LAZ,19,6
2019,SPA,20,6
2020,CAG,1,6
2020,ROM,2,6
2020,NAP,3,6
2020,MIL,4,6
2020,BOLG,5,6
2020,INT,6,6
2020,FIO,7,6
2020,UDI,8,6
2020,TOR,9,6
2020,BEN,10,6
2020,SAM,11,6
2020,PAR,12,6
2020,VER,13,6
2020,GEN,14,6
2020,SAS,15,6
2020,CRO,16,6
2020,LAZ,17,6
2020,SPE,18,6
2020,JUV,19,6
2020,ATA,20,6
2021,FIO,1,6
2021,ROM,2,6
2021,CAG,3,6
2021,SPE,4,6
2021,SAM,5,6
2021,JUV,6,6
2021,ATA,7,6
2021,BOLG,8,6
2021,VEN,9,6
2021,UDI,10,6
2021,GEN,11,6
2021,TOR,12,6
2021,LAZ,13,6
2021,NAP,14,6
2021,SAL,15,6
2021,VER,16,6
2021,EMP,17,6
2021,MIL,18,6
2021,INT,19,6
2021,SAS,20,6
2022,SAS,1,6
2022,BOLG,2,6
2022,LAZ,3,6
2022,FIO,4,6
2022,SPE,5,6
2022,UDI,6,6
2022,ROM,7,6
2022,MON,8,6
2022,LEC,9,6
2022,JUV,10,6
2022,CRE,11,6
2022,TOR,12,6
2022,MIL,13,6
2022,VER,14,6
2022,EMP,15,6
2022,NAP,16,6
2022,SAM,17,6
2022,SAL,18,6
2022,INT,19,6
2022,ATA,20,6
2023,TOR,1,6
2023,UDI,2,6
2023,MON,3,6
2023,EMP,4,6
2023,JUV,5,6
2023,NAP,6,6
2023,ROM,7,6
2023,INT,8,6
2023,SAL,9,6
2023,CAG,10,6
2023,GEN,11,6
2023,LEC,12,6
2023,SAS,13,6
2023,ATA,14,6
2023,BOLG,15,6
2023,VER,16,6
2023,FRO,17,6
2023,FIO,18,6
2023,LAZ,19,6
2023,MIL,20,6
2024,VEN,1,6
2024,MON,2,6
2024,COM,3,6
2024,CAG,4,6
2024,VER,5,6
2024,FIO,6,6
2024,PAR,7,6
2024,GEN,8,6
2024,UDI,9,6
2024,LAZ,10,6
2024,BOLG,11,6
2024,JUV,12,6
2024,ROM,13,6
2024,INT,14,6
2024,EMP,15,6
2024,TOR,16,6
2024,ATA,17,6
2024,NAP,18,6
2024,LEC,19,6
2024,MIL,20,6
2000,PAR,1,7
2000,JUV,2,7
2000,ATA,3,7
2000,MIL,4,7
2000,PER,5,7
2000,VIC,6,7
2000,BOLG,7,7
2000,INT,8,7
2000,BRES,9,7
2000,LEC,10,7
2000,UDI,11,7
2000,BARI,12,7
2000,REG,13,7
2000,LAZ,14,7
2000,VER,15,7
2000,ROM,16,7
2000,FIO,17,7
2000,NAP,18,7
2001,CHI,1,7
2001,UDI,2,7
2001,MIL,3,7
2001,LAZ,4,7
2001,JUV,5,7
2001,BRES,6,7
2001,VEN,7,7
2001,PIA,8,7
2001,INT,9,7
2001,PER,10,7
2001,BOLG,11,7
2001,ROM,12,7
2001,ATA,13,7
2001,TOR,14,7
2001,FIO,15,7
2001,PAR,16,7
2001,VER,17,7
2001,LEC,18,7
2002,CHI,1,7
2002,ATA,2,7
2002,JUV,3,7
2002,ROM,4,7
2002,INT,5,7
2002,TOR,6,7
2002,EMP,7,7
2002,COM,8,7
2002,REG,9,7
2002,MIL,10,7
2002,LAZ,11,7
2002,UDI,12,7
2002,BOLG,13,7
2002,PIA,14,7
2002,PAR,15,7
2002,MOD,16,7
2002,BRES,17,7
2002,PER,18,7
2005,MES,1,7
2005,CHI,2,7
2005,EMP,3,7
2005,JUV,4,7
2005,ROM,5,7
2005,FIO,6,7
2005,INT,7,7
2005,LEC,8,7
2005,LIVO,9,7
2005,REG,10,7
2005,SAM,11,7
2005,PAL,12,7
2005,SIE,13,7
2005,MIL,14,7
2005,PAR,15,7
2005,TRE,16,7
2005,UDI,17,7
2005,ASC,18,7
2005,CAG,19,7
2005,LAZ,20,7
2006,SIE,1,7
2006,CAT,2,7
2006,MIL,3,7
2006,CHI,4,7
2006,FIO,5,7
2006,REG,6,7
2006,TOR,7,7
2006,ATA,8,7
2006,EMP,9,7
2006,CAG,10,7
2006,ASC,11,7
2006,LIVO,12,7
2006,PAL,13,7
2006,ROM,14,7
2006,PAR,15,7
2006,SAM,16,7
2006,UDI,17,7
2006,LAZ,18,7
2006,INT,19,7
2006,MES,20,7
2007,PAL,1,7
2007,SAM,2,7
2007,MIL,3,7
2007,CAT,4,7
2007,LAZ,5,7
2007,PAR,6,7
2007,GEN,7,7
2007,ROM,8,7
2007,SIE,9,7
2007,ATA,10,7
2007,INT,11,7
2007,NAP,12,7
2007,EMP,13,7
2007,TOR,14,7
2007,FIO,15,7
2007,LIVO,16,7
2007,UDI,17,7
2007,REG,18,7
2007,JUV,19,7
2007,CAG,20,7
2008,PAL,1,7
2008,NAP,2,7
2008,GEN,3,7
2008,CAT,4,7
2008,FIO,5,7
2008,UDI,6,7
2008,CHI,7,7
2008,ATA,8,7
2008,SAM,9,7
2008,LAZ,10,7
2008,TOR,11,7
2008,INT,12,7
2008,SIE,13,7
2008,ROM,14,7
2008,CAG,15,7
2008,LEC,16,7
2008,BOLG,17,7
2008,JUV,18,7
2008,REG,19,7
2008,MIL,20,7
2009,CAT,1,7
2009,INT,2,7
2009,BARI,3,7
2009,LAZ,4,7
2009,SIE,5,7
2009,MIL,6,7
2009,ATA,7,7
2009,LIVO,8,7
2009,CHI,9,7
2009,PAR,10,7
2009,BOLG,11,7
2009,PAL,12,7
2009,SAM,13,7
2009,NAP,14,7
2009,GEN,15,7
2009,JUV,16,7
2009,UDI,17,7
2009,ROM,18,7
2009,CAG,19,7
2009,FIO,20,7
2010,NAP,1,7
2010,BRES,2,7
2010,BARI,3,7
2010,CAT,4,7
2010,PAL,5,7
2010,LEC,6,7
2010,LAZ,7,7
2010,CAG,8,7
2010,ROM,9,7
2010,CHI,10,7
2010,BOLG,11,7
2010,MIL,12,7
2010,FIO,13,7
2010,UDI,14,7
2010,JUV,15,7
2010,SAM,16,7
2010,CES,17,7
2010,GEN,18,7
2010,INT,19,7
2010,PAR,20,7
2011,CES,1,7
2011,PAR,2,7
2011,FIO,3,7
2011,SIE,4,7
2011,NOV,5,7
2011,NAP,6,7
2011,ATA,7,7
2011,CAG,8,7
2011,MIL,9,7
2011,ROM,10,7
2011,GEN,11,7
2011,UDI,12,7
2011,LEC,13,7
2011,JUV,14,7
2011,INT,15,7
2011,LAZ,16,7
2011,BOLG,17,7
2011,CHI,18,7
2011,CAT,19,7
2011,PAL,20,7
2012,ATA,1,7
2012,FIO,2,7
2012,MIL,3,7
2012,LAZ,4,7
2012,PES,5,7
2012,SAM,6,7
2012,INT,7,7
2012,PAL,8,7
2012,PAR,9,7
2012,SIE,10,7
2012,JUV,11,7
2012,BOLG,12,7
2012,CAG,13,7
2012,GEN,14,7
2012,UDI,15,7
2012,ROM,16,7
2012,NAP,17,7
2012,CAT,18,7
2012,TOR,19,7
2012,CHI,20,7
2013,JUV,1,7
2013,FIO,2,7
2013,LIVO,3,7
2013,TOR,4,7
2013,PAR,5,7
2013,CHI,6,7
2013,ATA,7,7
2013,SAM,8,7
2013,INT,9,7
2013,SAS,10,7
2013,BOLG,11,7
2013,NAP,12,7
2013,ROM,13,7
2013,CAG,14,7
2013,VER,15,7
2013,UDI,16,7
2013,MIL,17,7
2013,CAT,18,7
2013,GEN,19,7
2013,LAZ,20,7
2014,MIL,1,7
2014,UDI,2,7
2014,ATA,3,7
2014,EMP,4,7
2014,TOR,5,7
2014,ROM,6,7
2014,CES,7,7
2014,SAM,8,7
2014,CAG,9,7
2014,PAL,10,7
2014,FIO,11,7
2014,PAR,12,7
2014,LAZ,13,7
2014,CHI,14,7
2014,VER,15,7
2014,GEN,16,7
2014,INT,17,7
2014,NAP,18,7
2014,JUV,19,7
2014,SAS,20,7
2015,LAZ,1,7
2015,BOLG,2,7
2015,VER,3,7
2015,SAS,4,7
2015,ATA,5,7
2015,PAL,6,7
2015,FRO,7,7
2015,SAM,8,7
2015,FIO,9,7
2015,CHI,10,7
2015,UDI,11,7
2015,CARP,12,7
2015,INT,13,7
2015,JUV,14,7
2015,MIL,15,7
2015,GEN,16,7
2015,NAP,17,7
2015,TOR,18,7
2015,EMP,19,7
2015,ROM,20,7
2016,JUV,1,7
2016,ATA,2,7
2016,BOLG,3,7
2016,NAP,4,7
2016,PES,5,7
2016,ROM,6,7
2016,CAG,7,7
2016,FIO,8,7
2016,CRO,9,7
2016,UDI,10,7
2016,MIL,11,7
2016,SAS,12,7
2016,EMP,13,7
2016,GEN,14,7
2016,INT,15,7
2016,SAM,16,7
2016,TOR,17,7
2016,CHI,18,7
2016,LAZ,19,7
2016,PAL,20,7
2017,VER,1,7
2017,CRO,2,7
2017,JUV,3,7
2017,CHI,4,7
2017,ATA,5,7
2017,LAZ,6,7
2017,SPA,7,7
2017,ROM,8,7
2017,BEN,9,7
2017,MIL,10,7
2017,FIO,11,7
2017,TOR,12,7
2017,UDI,13,7
2017,GEN,14,7
2017,BOLG,15,7
2017,NAP,16,7
2017,CAG,17,7
2017,SAS,18,7
2017,SAM,19,7
2017,INT,20,7
2018,SAS,1,7
2018,JUV,2,7
2018,CAG,3,7
2018,LAZ,4,7
2018,NAP,5,7
2018,UDI,6,7
2018,CHI,7,7
2018,ROM,8,7
2018,FRO,9,7
2018,SPA,10,7
2018,TOR,11,7
2018,FIO,12,7
2018,PAR,13,7
2018,BOLG,14,7
2018,GEN,15,7
2018,MIL,16,7
2018,ATA,17,7
2018,SAM,18,7
2018,INT,19,7
2018,EMP,20,7
2019,CAG,1,7
2019,SPA,2,7
2019,BRES,3,7
2019,LAZ,4,7
2019,TOR,5,7
2019,GEN,6,7
2019,SAM,7,7
2019,ATA,8,7
2019,BOLG,9,7
2019,MIL,10,7
2019,SAS,11,7
2019,NAP,12,7
2019,PAR,13,7
2019,INT,14,7
2019,ROM,15,7
2019,JUV,16,7
2019,VER,17,7
2019,UDI,18,7
2019,LEC,19,7
2019,FIO,20,7
2020,BOLG,1,7
2020,FIO,2,7
2020,VER,3,7
2020,PAR,4,7
2020,JUV,5,7
2020,GEN,6,7
2020,BEN,7,7
2020,SPE,8,7
2020,ATA,9,7
2020,ROM,10,7
2020,TOR,11,7
2020,MIL,12,7
2020,LAZ,13,7
2020,SAS,14,7
2020,CAG,15,7
2020,UDI,16,7
2020,SAM,17,7
2020,INT,18,7
2020,NAP,19,7
2020,CRO,20,7
2021,VER,1,7
2021,ROM,2,7
2021,INT,3,7
2021,VEN,4,7
2021,MIL,5,7
2021,SAM,6,7
2021,SPE,7,7
2021,JUV,8,7
2021,EMP,9,7
2021,LAZ,10,7
2021,BOLG,11,7
2021,CAG,12,7
2021,SAS,13,7
2021,FIO,14,7
2021,SAL,15,7
2021,GEN,16,7
2021,ATA,17,7
2021,NAP,18,7
2021,TOR,19,7
2021,UDI,20,7
2022,UDI,1,7
2022,NAP,2,7
2022,EMP,3,7
2022,LEC,4,7
2022,ATA,5,7
2022,JUV,6,7
2022,BOLG,7,7
2022,TOR,8,7
2022,SAM,9,7
2022,MON,10,7
2022,SPE,11,7
2022,MIL,12,7
2022,CRE,13,7
2022,ROM,14,7
2022,SAL,15,7
2022,FIO,16,7
2022,SAS,17,7
2022,INT,18,7
2022,VER,19,7
2022,LAZ,20,7
2023,SAL,1,7
2023,EMP,2,7
2023,ATA,3,7
2023,JUV,4,7
2023,FIO,5,7
2023,MON,6,7
2023,LEC,7,7
2023,VER,8,7
2023,UDI,9,7
2023,ROM,10,7
2023,FRO,11,7
2023,CAG,12,7
2023,LAZ,13,7
2023,BOLG,14,7
2023,INT,15,7
2023,SAS,16,7
2023,NAP,17,7
2023,MIL,18,7
2023,TOR,19,7
2023,GEN,20,7
2024,ATA,1,7
2024,COM,2,7
2024,MON,3,7
2024,TOR,4,7
2024,GEN,5,7
2024,UDI,6,7
2024,INT,7,7
2024,ROM,8,7
2024,FIO,9,7
2024,EMP,10,7
2024,JUV,11,7
2024,VER,12,7
2024,NAP,13,7
2024,LAZ,14,7
2024,LEC,15,7
2024,MIL,16,7
2024,CAG,17,7
2024,BOLG,18,7
2024,PAR,19,7
2024,VEN,20,7
2000,FIO,1,8
2000,LAZ,2,8
2000,BRES,3,8
2000,PER,4,8
2000,BOLG,5,8
2000,VER,6,8
2000,REG,7,8
2000,VIC,8,8
2000,BARI,9,8
2000,INT,10,8
2000,UDI,11,8
2000,NAP,12,8
2000,LEC,13,8
2000,PAR,14,8
2000,ROM,15,8
2000,JUV,16,8
2000,ATA,17,8
2000,MIL,18,8
2001,MIL,1,8
2001,BRES,2,8
2001,PAR,3,8
2001,UDI,4,8
2001,VEN,5,8
2001,INT,6,8
2001,JUV,7,8
2001,PER,8,8
2001,VER,9,8
2001,TOR,10,8
2001,CHI,11,8
2001,LAZ,12,8
2001,ROM,13,8
2001,PIA,14,8
2001,BOLG,15,8
2001,ATA,16,8
2001,FIO,17,8
2001,LEC,18,8
2002,REG,1,8
2002,PER,2,8
2002,INT,3,8
2002,BRES,4,8
2002,UDI,5,8
2002,COM,6,8
2002,PIA,7,8
2002,JUV,8,8
2002,MIL,9,8
2002,CHI,10,8
2002,ATA,11,8
2002,TOR,12,8
2002,ROM,13,8
2002,LAZ,14,8
2002,EMP,15,8
2002,BOLG,16,8
2002,MOD,17,8
2002,PAR,18,8
2005,JUV,1,8
2005,UDI,2,8
2005,PAR,3,8
2005,LEC,4,8
2005,ASC,5,8
2005,PAL,6,8
2005,EMP,7,8
2005,LAZ,8,8
2005,SAM,9,8
2005,FIO,10,8
2005,MES,11,8
2005,INT,12,8
2005,REG,13,8
2005,CAG,14,8
2005,ROM,15,8
2005,CHI,16,8
2005,SIE,17,8
2005,LIVO,18,8
2005,MIL,19,8
2005,TRE,20,8
2006,UDI,1,8
2006,PAR,2,8
2006,SAM,3,8
2006,REG,4,8
2006,FIO,5,8
2006,SIE,6,8
2006,EMP,7,8
2006,CHI,8,8
2006,INT,9,8
2006,ROM,10,8
2006,PAL,11,8
2006,ATA,12,8
2006,ASC,13,8
2006,LAZ,14,8
2006,CAG,15,8
2006,LIVO,16,8
2006,CAT,17,8
2006,MIL,18,8
2006,TOR,19,8
2006,MES,20,8
2007,REG,1,8
2007,CAT,2,8
2007,MIL,3,8
2007,SIE,4,8
2007,PAL,5,8
2007,PAR,6,8
2007,EMP,7,8
2007,LAZ,8,8
2007,JUV,9,8
2007,INT,10,8
2007,UDI,11,8
2007,FIO,12,8
2007,GEN,13,8
2007,ATA,14,8
2007,TOR,15,8
2007,ROM,16,8
2007,CAG,17,8
2007,NAP,18,8
2007,LIVO,19,8
2007,SAM,20,8
2008,ATA,1,8
2008,CAG,2,8
2008,INT,3,8
2008,TOR,4,8
2008,MIL,5,8
2008,GEN,6,8
2008,BOLG,7,8
2008,NAP,8,8
2008,CHI,9,8
2008,SAM,10,8
2008,LEC,11,8
2008,LAZ,12,8
2008,REG,13,8
2008,FIO,14,8
2008,CAT,15,8
2008,UDI,16,8
2008,JUV,17,8
2008,SIE,18,8
2008,ROM,19,8
2008,PAL,20,8
2009,MIL,1,8
2009,NAP,2,8
2009,ATA,3,8
2009,PAL,4,8
2009,BOLG,5,8
2009,INT,6,8
2009,PAR,7,8
2009,ROM,8,8
2009,FIO,9,8
2009,CAT,10,8
2009,CHI,11,8
2009,SIE,12,8
2009,GEN,13,8
2009,SAM,14,8
2009,JUV,15,8
2009,LIVO,16,8
2009,BARI,17,8
2009,CAG,18,8
2009,UDI,19,8
2009,LAZ,20,8
2010,PAL,1,8
2010,GEN,2,8
2010,SAM,3,8
2010,BARI,4,8
2010,INT,5,8
2010,NAP,6,8
2010,MIL,7,8
2010,CAT,8,8
2010,BOLG,9,8
2010,UDI,10,8
2010,CHI,11,8
2010,BRES,12,8
2010,LEC,13,8
2010,FIO,14,8
2010,LAZ,15,8
2010,CES,16,8
2010,CAG,17,8
2010,PAR,18,8
2010,ROM,19,8
2010,JUV,20,8
2011,SIE,1,8
2011,ROM,2,8
2011,GEN,3,8
2011,CAT,4,8
2011,ATA,5,8
2011,PAL,6,8
2011,CAG,7,8
2011,UDI,8,8
2011,PAR,9,8
2011,LEC,10,8
2011,LAZ,11,8
2011,CES,12,8
2011,JUV,13,8
2011,BOLG,14,8
2011,CHI,15,8
2011,NOV,16,8
2011,INT,17,8
2011,NAP,18,8
2011,MIL,19,8
2011,FIO,20,8
2012,NAP,1,8
2012,SIE,2,8
2012,PAL,3,8
2012,TOR,4,8
2012,INT,5,8
2012,GEN,6,8
2012,BOLG,7,8
2012,SAM,8,8
2012,LAZ,9,8
2012,CAG,10,8
2012,PAR,11,8
2012,JUV,12,8
2012,PES,13,8
2012,FIO,14,8
2012,UDI,15,8
2012,ATA,16,8
2012,MIL,17,8
2012,CAT,18,8
2012,CHI,19,8
2012,ROM,20,8
2013,CAG,1,8
2013,NAP,2,8
2013,UDI,3,8
2013,TOR,4,8
2013,CAT,5,8
2013,INT,6,8
2013,VER,7,8
2013,FIO,8,8
2013,SAS,9,8
2013,MIL,10,8
2013,SAM,11,8
2013,LAZ,12,8
2013,ROM,13,8
2013,BOLG,14,8
2013,CHI,15,8
2013,GEN,16,8
2013,JUV,17,8
2013,PAR,18,8
2013,ATA,19,8
2013,LIVO,20,8
2014,SAM,1,8
2014,LAZ,2,8
2014,CHI,3,8
2014,EMP,4,8
2014,CAG,5,8
2014,PAR,6,8
2014,PAL,7,8
2014,NAP,8,8
2014,JUV,9,8
2014,TOR,10,8
2014,VER,11,8
2014,CES,12,8
2014,MIL,13,8
2014,ATA,14,8
2014,INT,15,8
2014,FIO,16,8
2014,GEN,17,8
2014,ROM,18,8
2014,UDI,19,8
2014,SAS,20,8
2015,BOLG,1,8
2015,SAM,2,8
2015,NAP,3,8
2015,GEN,4,8
2015,ATA,5,8
2015,CHI,6,8
2015,INT,7,8
2015,LAZ,8,8
2015,EMP,9,8
2015,SAS,10,8
2015,JUV,11,8
2015,FRO,12,8
2015,MIL,13,8
2015,CARP,14,8
2015,UDI,15,8
2015,PAL,16,8
2015,ROM,17,8
2015,FIO,18,8
2015,TOR,19,8
2015,VER,20,8
2016,NAP,1,8
2016,BOLG,2,8
2016,CHI,3,8
2016,JUV,4,8
2016,UDI,5,8
2016,FIO,6,8
2016,PES,7,8
2016,SAM,8,8
2016,EMP,9,8
2016,TOR,10,8
2016,SAS,11,8
2016,MIL,12,8
2016,CRO,13,8
2016,LAZ,14,8
2016,ATA,15,8
2016,ROM,16,8
2016,PAL,17,8
2016,GEN,18,8
2016,CAG,19,8
2016,INT,20,8
2017,UDI,1,8
2017,INT,2,8
2017,BEN,3,8
2017,TOR,4,8
2017,MIL,5,8
2017,SPA,6,8
2017,GEN,7,8
2017,NAP,8,8
2017,JUV,9,8
2017,LAZ,10,8
2017,ROM,11,8
2017,BOLG,12,8
2017,SAS,13,8
2017,FIO,14,8
2017,CHI,15,8
2017,SAM,16,8
2017,CAG,17,8
2017,CRO,18,8
2017,VER,19,8
2017,ATA,20,8
2018,EMP,1,8
2018,ATA,2,8
2018,NAP,3,8
2018,SAS,4,8
2018,SPA,5,8
2018,FRO,6,8
2018,ROM,7,8
2018,CHI,8,8
2018,TOR,9,8
2018,BOLG,10,8
2018,CAG,11,8
2018,MIL,12,8
2018,FIO,13,8
2018,PAR,14,8
2018,JUV,15,8
2018,SAM,16,8
2018,UDI,17,8
2018,LAZ,18,8
2018,GEN,19,8
2018,INT,20,8
2019,VER,1,8
2019,INT,2,8
2019,GEN,3,8
2019,ROM,4,8
2019,LEC,5,8
2019,LAZ,6,8
2019,CAG,7,8
2019,BRES,8,8
2019,BOLG,9,8
2019,SPA,10,8
2019,PAR,11,8
2019,JUV,12,8
2019,UDI,13,8
2019,NAP,14,8
2019,TOR,15,8
2019,SAM,16,8
2019,MIL,17,8
2019,SAS,18,8
2019,ATA,19,8
2019,FIO,20,8
2020,JUV,1,8
2020,VER,2,8
2020,CAG,3,8
2020,SAM,4,8
2020,PAR,5,8
2020,GEN,6,8
2020,SPE,7,8
2020,NAP,8,8
2020,TOR,9,8
2020,CRO,10,8
2020,INT,11,8
2020,BEN,12,8
2020,ATA,13,8
2020,BOLG,14,8
2020,UDI,15,8
2020,MIL,16,8
2020,ROM,17,8
2020,LAZ,18,8
2020,SAS,19,8
2020,FIO,20,8
2021,UDI,1,8
2021,CAG,2,8
2021,FIO,3,8
2021,SPE,4,8
2021,SAM,5,8
2021,NAP,6,8
2021,ATA,7,8
2021,BOLG,8,8
2021,GEN,9,8
2021,VEN,10,8
2021,LAZ,11,8
2021,INT,12,8
2021,MIL,13,8
2021,SAL,14,8
2021,EMP,15,8
2021,SAS,16,8
2021,ROM,17,8
2021,JUV,18,8
2021,VER,19,8
2021,TOR,20,8
2022,FIO,1,8
2022,SAM,2,8
2022,LAZ,3,8
2022,ATA,4,8
2022,TOR,5,8
2022,ROM,6,8
2022,SPE,7,8
2022,BOLG,8,8
2022,EMP,9,8
2022,LEC,10,8
2022,SAL,11,8
2022,CRE,12,8
2022,VER,13,8
2022,NAP,14,8
2022,MIL,15,8
2022,SAS,16,8
2022,MON,17,8
2022,JUV,18,8
2022,UDI,19,8
2022,INT,20,8
2023,LAZ,1,8
2023,MON,2,8
2023,ATA,3,8
2023,SAL,4,8
2023,FRO,5,8
2023,EMP,6,8
2023,NAP,7,8
2023,JUV,8,8
2023,VER,9,8
2023,UDI,10,8
2023,CAG,11,8
2023,INT,12,8
2023,FIO,13,8
2023,BOLG,14,8
2023,SAS,15,8
2023,LEC,16,8
2023,TOR,17,8
2023,ROM,18,8
2023,MIL,19,8
2023,GEN,20,8
2024,GEN,1,8
2024,MON,2,8
2024,TOR,3,8
2024,MIL,4,8
2024,NAP,5,8
2024,EMP,6,8
2024,COM,7,8
2024,INT,8,8
2024,JUV,9,8
2024,PAR,10,8
2024,VER,11,8
2024,BOLG,12,8
2024,ROM,13,8
2024,LAZ,14,8
2024,UDI,15,8
2024,LEC,16,8
2024,ATA,17,8
2024,VEN,18,8
2024,FIO,19,8
2024,CAG,20,8
2000,REG,1,9
2000,VER,2,9
2000,PAR,3,9
2000,BARI,4,9
2000,NAP,5,9
2000,JUV,6,9
2000,FIO,7,9
2000,BOLG,8,9
2000,ATA,9,9
2000,LAZ,10,9
2000,LEC,11,9
2000,VIC,12,9
2000,INT,13,9
2000,MIL,14,9
2000,ROM,15,9
2000,BRES,16,9
2000,UDI,17,9
2000,PER,18,9
2001,UDI,1,9
2001,CHI,2,9
2001,ATA,3,9
2001,FIO,4,9
2001,PER,5,9
2001,VER,6,9
2001,VEN,7,9
2001,PIA,8,9
2001,INT,9,9
2001,TOR,10,9
2001,BOLG,11,9
2001,PAR,12,9
2001,LEC,13,9
2001,LAZ,14,9
2001,JUV,15,9
2001,MIL,16,9
2001,ROM,17,9
2001,BRES,18,9
2002,PIA,1,9
2002,BRES,2,9
2002,MOD,3,9
2002,LAZ,4,9
2002,CHI,5,9
2002,UDI,6,9
2002,PAR,7,9
2002,REG,8,9
2002,ATA,9,9
2002,TOR,10,9
2002,JUV,11,9
2002,PER,12,9
2002,INT,13,9
2002,EMP,14,9
2002,ROM,15,9
2002,COM,16,9
2002,BOLG,17,9
2002,MIL,18,9
2005,FIO,1,9
2005,ASC,2,9
2005,SIE,3,9
2005,LEC,4,9
2005,CAG,5,9
2005,PAL,6,9
2005,ROM,7,9
2005,SAM,8,9
2005,EMP,9,9
2005,LAZ,10,9
2005,MES,11,9
2005,CHI,12,9
2005,MIL,13,9
2005,JUV,14,9
2005,REG,15,9
2005,UDI,16,9
2005,INT,17,9
2005,TRE,18,9
2005,LIVO,19,9
2005,PAR,20,9
2006,MES,1,9
2006,FIO,2,9
2006,LAZ,3,9
2006,EMP,4,9
2006,SAM,5,9
2006,MIL,6,9
2006,ATA,7,9
2006,LIVO,8,9
2006,UDI,9,9
2006,SIE,10,9
2006,CHI,11,9
2006,PAR,12,9
2006,CAT,13,9
2006,ROM,14,9
2006,TOR,15,9
2006,CAG,16,9
2006,PAL,17,9
2006,ASC,18,9
2006,INT,19,9
2006,REG,20,9
2007,INT,1,9
2007,SAM,2,9
2007,JUV,3,9
2007,FIO,4,9
2007,TOR,5,9
2007,ROM,6,9
2007,LAZ,7,9
2007,PAL,8,9
2007,CAG,9,9
2007,NAP,10,9
2007,LIVO,11,9
2007,SIE,12,9
2007,REG,13,9
2007,GEN,14,9
2007,PAR,15,9
2007,CAT,16,9
2007,ATA,17,9
2007,UDI,18,9
2007,EMP,19,9
2007,MIL,20,9
2008,LEC,1,9
2008,REG,2,9
2008,SIE,3,9
2008,MIL,4,9
2008,UDI,5,9
2008,ROM,6,9
2008,CAG,7,9
2008,INT,8,9
2008,SAM,9,9
2008,GEN,10,9
2008,JUV,11,9
2008,FIO,12,9
2008,PAL,13,9
2008,BOLG,14,9
2008,TOR,15,9
2008,LAZ,16,9
2008,ATA,17,9
2008,CHI,18,9
2008,NAP,19,9
2008,CAT,20,9
2009,LIVO,1,9
2009,GEN,2,9
2009,UDI,3,9
2009,FIO,4,9
2009,CAT,5,9
2009,BOLG,6,9
2009,PAR,7,9
2009,JUV,8,9
2009,LAZ,9,9
2009,INT,10,9
2009,MIL,11,9
2009,ATA,12,9
2009,BARI,13,9
2009,NAP,14,9
2009,ROM,15,9
2009,SIE,16,9
2009,PAL,17,9
2009,CAG,18,9
2009,CHI,19,9
2009,SAM,20,9
2010,LAZ,1,9
2010,NAP,2,9
2010,ROM,3,9
2010,BARI,4,9
2010,CAT,5,9
2010,CES,6,9
2010,BRES,7,9
2010,MIL,8,9
2010,JUV,9,9
2010,BOLG,10,9
2010,PAR,11,9
2010,INT,12,9
2010,UDI,13,9
2010,FIO,14,9
2010,LEC,15,9
2010,SAM,16,9
2010,CHI,17,9
2010,GEN,18,9
2010,PAL,19,9
2010,CAG,20,9
2011,LAZ,1,9
2011,MIL,2,9
2011,NAP,3,9
2011,ATA,4,9
2011,UDI,5,9
2011,CAG,6,9
2011,CES,7,9
2011,SIE,8,9
2011,CAT,9,9
2011,BOLG,10,9
2011,PAR,11,9
2011,FIO,12,9
2011,LEC,13,9
